Date,Hours,Height,Svalbard,Tromso,Geomagnetic Event,Solar Proton Event,EXP Density,EXP Density Error,WACCM Density,EXP Magnitude,EXP Magnitude Error,WACCM Magnitude,DST Index,DST Index Gradient,Hp30 Index,Hp30 Index Gradient,IMF,IMF Gradient,Speed,Speed Gradient,Speed 1 hour before,Speed Gradient 1 hour before
2008-02-20,3.0,120,1,0,0,0,6542466880,178708718,41917720013,9.81,8.25,10.62,-17.0,-3.0,2.33,0.0,3.03,-0.63,568.44,14.13,579.46,1.6
2008-02-20,4.0,120,1,0,0,0,11410450508,129072414,16684789849,10.05,8.11,10.22,-20.0,1.0,3.66,0.0,2.4,0.18,582.58,-8.08,568.44,11.01
2008-02-20,5.0,120,1,0,0,0,46153908202,150526752,15486479796,10.66,8.17,10.18,-19.0,0.0,2.33,-0.66,2.59,0.38,574.5,-2.21,582.58,-14.13
2008-02-20,6.0,120,1,0,0,0,48150387286,139910838,26629818647,10.68,8.14,10.42,-19.0,2.0,1.33,0.33,2.98,0.03,572.28,-2.1,574.5,8.08
2008-02-20,7.0,120,1,0,0,0,35986606535,150613313,13809603865,10.55,8.17,10.14,-17.0,0.0,3.0,-0.66,3.01,-0.06,570.18,-13.95,572.28,2.21
2008-02-20,8.0,120,1,0,0,0,33333018531,113398284,17962065341,10.52,8.05,10.25,-17.0,2.0,2.0,0.33,2.95,-0.8,556.23,5.38,570.18,2.1
2008-02-20,9.0,120,1,0,0,0,29649048873,97132145,19961918246,10.47,7.98,10.3,-15.0,0.0,1.33,0.0,2.15,1.07,561.61,-13.91,556.23,13.95
2008-02-20,10.0,120,1,0,0,0,40495347113,124911904,21300223137,10.6,8.09,10.32,-15.0,1.0,1.66,0.66,3.22,-0.48,547.69,11.5,561.61,-5.38
2008-02-20,11.0,120,1,0,0,0,41029697895,154923576,16564503225,10.61,8.19,10.21,-14.0,0.0,2.0,0.0,2.74,0.83,559.19,-37.93,547.69,13.91
2008-02-20,12.0,120,1,0,0,0,34819558226,102338932,23593556994,10.54,8.01,10.37,-14.0,1.0,1.66,-0.33,3.58,-0.03,521.26,-5.68,559.19,-11.5
2008-02-20,13.0,120,1,0,0,0,38784477826,163448328,14674222127,10.58,8.21,10.16,-13.0,1.0,1.66,-1.0,3.54,0.01,515.58,-7.22,521.26,37.93
2008-02-20,14.0,120,1,0,0,0,94946387432,178868314,21543482124,10.97,8.25,10.33,-12.0,3.0,1.66,-0.33,3.56,-0.29,508.36,21.03,515.58,5.68
2008-02-20,15.0,120,1,0,0,0,79035155755,176642319,18381710814,10.89,8.24,10.26,-9.0,2.0,2.33,0.0,3.27,-0.05,529.4,11.34,508.36,7.22
2008-02-20,16.0,120,1,0,0,0,47481554842,192133925,19754868112,10.67,8.28,10.29,-7.0,-3.0,1.0,0.0,3.21,0.27,540.74,-19.64,529.4,-21.03
2008-02-20,17.0,120,1,0,0,0,20448196256,141531561,18409129418,10.31,8.15,10.26,-10.0,-2.0,0.33,0.66,3.48,0.15,521.1,-12.06,540.74,-11.34
2008-02-20,18.0,120,1,0,0,0,11878817987,132645440,20106706107,10.07,8.12,10.3,-12.0,-2.0,0.66,-0.33,3.64,0.69,509.03,11.01,521.1,19.64
2008-02-20,19.0,120,1,0,0,0,6018202837,175736289,21694273587,9.77,8.24,10.33,-14.0,-1.0,0.33,0.0,4.33,0.0,520.05,-12.65,509.03,12.06
2008-02-20,20.0,120,1,0,0,0,5678031006,234437215,22819225245,9.75,8.37,10.35,-15.0,3.0,0.33,-0.33,4.34,0.37,507.4,-9.71,520.05,-11.01
2008-02-20,21.0,120,1,0,0,0,12257168789,148681034,35294178539,10.08,8.17,10.54,-12.0,-1.0,0.33,0.33,4.71,0.63,497.68,12.38,507.4,12.65
2008-02-20,22.0,120,1,0,0,0,6885533514,118229142,24136243059,9.83,8.07,10.38,-13.0,-6.0,0.66,0.33,5.34,-0.86,510.06,-24.3,497.68,9.71
2008-02-20,23.0,120,1,0,0,0,5339813887,141760141,24246493448,9.72,8.15,10.38,-19.0,0.0,1.33,0.0,4.48,0.34,485.76,-12.34,510.06,-12.38
2008-02-21,0.0,90,1,0,0,0,1515544222,936429082,2675150629,9.18,8.97,9.42,-19.0,0.0,0.66,1.0,4.82,-0.23,473.41,-7.85,485.76,24.3
2008-02-21,1.0,90,1,0,0,0,2598211320,660371494,2183093331,9.41,8.81,9.33,-19.0,2.0,0.66,0.0,4.58,0.55,465.56,7.88,473.41,12.34
2008-02-21,2.0,90,1,0,0,0,3047970981,416076429,2131312901,9.48,8.61,9.32,-17.0,3.0,1.33,-0.33,5.14,-1.96,473.45,21.1,465.56,7.85
2008-02-21,3.0,90,1,0,0,0,14438808084,88220311,1815845947,10.15,7.94,9.25,-14.0,4.0,1.66,-0.66,3.17,-0.66,494.55,-2.96,473.45,-7.88
2008-02-21,4.0,90,1,0,0,0,23746990411,65317796,1658097200,10.37,7.81,9.21,-10.0,5.0,0.66,0.0,2.5,1.0,491.58,-6.6,494.55,-21.1
2008-02-21,5.0,90,1,0,0,0,20830896889,102585208,2075382625,10.31,8.01,9.31,-5.0,0.0,0.0,0.66,3.51,0.75,484.98,-4.94,491.58,2.96
2008-02-21,6.0,90,1,0,0,0,20316888190,463980120,1449333221,10.3,8.66,9.16,-5.0,-1.0,1.0,0.33,4.26,-0.35,480.03,2.99,484.98,6.6
2008-02-21,7.0,90,1,0,0,0,18295304097,1206078298,2077917431,10.26,9.08,9.31,-6.0,-4.0,1.66,-0.33,3.9,-0.33,483.03,10.9,480.03,4.94
2008-02-21,8.0,90,1,0,0,0,12765807956,54202953,1516507936,10.1,7.73,9.18,-10.0,0.0,2.0,0.0,3.57,0.53,493.93,-20.38,483.03,-2.99
2008-02-21,9.0,90,1,0,0,0,18233312432,2780452529,2141834880,10.26,9.44,9.33,-10.0,0.0,2.0,0.0,4.1,0.55,473.54,1.51,493.93,-10.9
2008-02-21,10.0,90,1,0,0,0,15175718636,44506745,2930353316,10.18,7.64,9.46,-10.0,-3.0,2.0,-0.33,4.65,0.53,475.06,2.56,473.54,20.38
2008-02-21,11.0,90,1,0,0,0,13483786287,7084434109,4934597682,10.12,9.85,9.69,-13.0,0.0,2.0,1.0,5.19,-0.22,477.63,0.5,475.06,-1.51
2008-02-21,12.0,90,1,0,0,0,13463330257,236423405,3028314282,10.12,8.37,9.48,-13.0,-3.0,3.66,-1.0,4.96,-1.0,478.13,20.03,477.63,-2.56
2008-02-21,13.0,90,1,0,0,0,10399510410,319598792,2790827097,10.01,8.5,9.44,-16.0,-4.0,2.0,0.66,3.96,-0.08,498.16,-8.43,478.13,-0.5
2008-02-21,14.0,90,1,0,0,0,5452352692,4568732329,2140951821,9.73,9.65,9.33,-20.0,3.0,2.33,-0.33,3.87,-0.08,489.73,-9.5,498.16,-20.03
2008-02-21,15.0,90,1,0,0,0,8308402254,3715947259,2781034529,9.91,9.57,9.44,-17.0,2.0,2.66,0.33,3.79,-0.02,480.23,12.63,489.73,8.43
2008-02-21,16.0,90,1,0,0,0,7218163527,3055526169,3318282935,9.85,9.48,9.52,-15.0,-1.0,2.33,-0.33,3.77,0.16,492.86,-6.2,480.23,9.5
2008-02-21,17.0,90,1,0,0,0,8120321736,970073324,2422995775,9.9,8.98,9.38,-16.0,-1.0,2.33,0.0,3.93,0.22,486.66,4.92,492.86,-12.63
2008-02-21,18.0,90,1,0,0,0,3845148926,824247703,2940169245,9.58,8.91,9.46,-17.0,-2.0,2.66,-0.33,4.15,-0.03,491.58,-2.05,486.66,6.2
2008-02-21,19.0,90,1,0,0,0,2786317241,895417437,3269535110,9.44,8.95,9.51,-19.0,0.0,1.33,0.33,4.11,0.33,489.53,1.38,491.58,-4.92
2008-02-21,20.0,90,1,0,0,0,1796496575,957040847,4028012423,9.25,8.98,9.6,-19.0,4.0,1.66,-0.33,4.44,-0.63,490.91,18.71,489.53,2.05
2008-02-21,21.0,90,1,0,0,0,3090128615,718833068,3609052975,9.48,8.85,9.55,-15.0,1.0,1.0,0.0,3.81,0.2,509.63,5.38,490.91,-1.38
2008-02-21,22.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,23.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,0.0,100,1,0,0,0,3055970605,68317003,9587520458,9.48,7.83,9.98,-19.0,0.0,0.66,1.0,4.82,-0.23,473.41,-7.85,485.76,24.3
2008-02-21,1.0,100,1,0,0,0,4766842234,234149515,5855483123,9.67,8.36,9.76,-19.0,2.0,0.66,0.0,4.58,0.55,465.56,7.88,473.41,12.34
2008-02-21,2.0,100,1,0,0,0,7311184088,88905442,9835881267,9.86,7.94,9.99,-17.0,3.0,1.33,-0.33,5.14,-1.96,473.45,21.1,465.56,7.85
2008-02-21,3.0,100,1,0,0,0,50105567652,74717641,4793629953,10.69,7.87,9.68,-14.0,4.0,1.66,-0.66,3.17,-0.66,494.55,-2.96,473.45,-7.88
2008-02-21,4.0,100,1,0,0,0,87848041784,60245299,4265858395,10.94,7.77,9.63,-10.0,5.0,0.66,0.0,2.5,1.0,491.58,-6.6,494.55,-21.1
2008-02-21,5.0,100,1,0,0,0,109996346185,68971225,8221484827,11.04,7.83,9.91,-5.0,0.0,0.0,0.66,3.51,0.75,484.98,-4.94,491.58,2.96
2008-02-21,6.0,100,1,0,0,0,83142317835,249564716,3678809074,10.91,8.39,9.56,-5.0,-1.0,1.0,0.33,4.26,-0.35,480.03,2.99,484.98,6.6
2008-02-21,7.0,100,1,0,0,0,75892983313,4092483334,5475604771,10.88,9.61,9.73,-6.0,-4.0,1.66,-0.33,3.9,-0.33,483.03,10.9,480.03,4.94
2008-02-21,8.0,100,1,0,0,0,40517602558,44110211,3533231946,10.6,7.64,9.54,-10.0,0.0,2.0,0.0,3.57,0.53,493.93,-20.38,483.03,-2.99
2008-02-21,9.0,100,1,0,0,0,38870367616,46770722,9342311950,10.58,7.66,9.97,-10.0,0.0,2.0,0.0,4.1,0.55,473.54,1.51,493.93,-10.9
2008-02-21,10.0,100,1,0,0,0,23241112960,61078080,7213140493,10.36,7.78,9.85,-10.0,-3.0,2.0,-0.33,4.65,0.53,475.06,2.56,473.54,20.38
2008-02-21,11.0,100,1,0,0,0,23800538077,78737676,11901802396,10.37,7.89,10.07,-13.0,0.0,2.0,1.0,5.19,-0.22,477.63,0.5,475.06,-1.51
2008-02-21,12.0,100,1,0,0,0,27999658699,81195587,8429292476,10.44,7.9,9.92,-13.0,-3.0,3.66,-1.0,4.96,-1.0,478.13,20.03,477.63,-2.56
2008-02-21,13.0,100,1,0,0,0,13772340419,119461304,8332126035,10.13,8.07,9.92,-16.0,-4.0,2.0,0.66,3.96,-0.08,498.16,-8.43,478.13,-0.5
2008-02-21,14.0,100,1,0,0,0,9786919617,34652339,4919956907,9.99,7.53,9.69,-20.0,3.0,2.33,-0.33,3.87,-0.08,489.73,-9.5,498.16,-20.03
2008-02-21,15.0,100,1,0,0,0,32523095931,454389895,8627170827,10.51,8.65,9.93,-17.0,2.0,2.66,0.33,3.79,-0.02,480.23,12.63,489.73,8.43
2008-02-21,16.0,100,1,0,0,0,20264478371,237042520,4364086553,10.3,8.37,9.63,-15.0,-1.0,2.33,-0.33,3.77,0.16,492.86,-6.2,480.23,9.5
2008-02-21,17.0,100,1,0,0,0,7350532997,40854119,7462466380,9.86,7.61,9.87,-16.0,-1.0,2.33,0.0,3.93,0.22,486.66,4.92,492.86,-12.63
2008-02-21,18.0,100,1,0,0,0,3812512185,178399789,14352368497,9.58,8.25,10.15,-17.0,-2.0,2.66,-0.33,4.15,-0.03,491.58,-2.05,486.66,6.2
2008-02-21,19.0,100,1,0,0,0,6487643985,168899587,5933623018,9.81,8.22,9.77,-19.0,0.0,1.33,0.33,4.11,0.33,489.53,1.38,491.58,-4.92
2008-02-21,20.0,100,1,0,0,0,2651621761,100583940,11809328646,9.42,8.0,10.07,-19.0,4.0,1.66,-0.33,4.44,-0.63,490.91,18.71,489.53,2.05
2008-02-21,21.0,100,1,0,0,0,4976160303,167598006,6918687051,9.69,8.22,9.84,-15.0,1.0,1.0,0.0,3.81,0.2,509.63,5.38,490.91,-1.38
2008-02-21,22.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,23.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,0.0,110,1,0,0,0,5070278704,87785713,35391771985,9.7,7.94,10.54,-19.0,0.0,0.66,1.0,4.82,-0.23,473.41,-7.85,485.76,24.3
2008-02-21,1.0,110,1,0,0,0,9057241251,114265306,17943039721,9.95,8.05,10.25,-19.0,2.0,0.66,0.0,4.58,0.55,465.56,7.88,473.41,12.34
2008-02-21,2.0,110,1,0,0,0,11194295827,147637084,37674734011,10.04,8.16,10.57,-17.0,3.0,1.33,-0.33,5.14,-1.96,473.45,21.1,465.56,7.85
2008-02-21,3.0,110,1,0,0,0,69774876917,134099315,14915990011,10.84,8.12,10.17,-14.0,4.0,1.66,-0.66,3.17,-0.66,494.55,-2.96,473.45,-7.88
2008-02-21,4.0,110,1,0,0,0,91629612817,121091406,13348545540,10.96,8.08,10.12,-10.0,5.0,0.66,0.0,2.5,1.0,491.58,-6.6,494.55,-21.1
2008-02-21,5.0,110,1,0,0,0,121344719940,144229061,30606146065,11.08,8.15,10.48,-5.0,0.0,0.0,0.66,3.51,0.75,484.98,-4.94,491.58,2.96
2008-02-21,6.0,110,1,0,0,0,100493630343,222679829,10586589521,11.0,8.34,10.02,-5.0,-1.0,1.0,0.33,4.26,-0.35,480.03,2.99,484.98,6.6
2008-02-21,7.0,110,1,0,0,0,87141269665,3851792042,16694605668,10.94,9.58,10.22,-6.0,-4.0,1.66,-0.33,3.9,-0.33,483.03,10.9,480.03,4.94
2008-02-21,8.0,110,1,0,0,0,44805460317,97014425,12073850829,10.65,7.98,10.08,-10.0,0.0,2.0,0.0,3.57,0.53,493.93,-20.38,483.03,-2.99
2008-02-21,9.0,110,1,0,0,0,46900077080,101870263,17082035187,10.67,8.0,10.23,-10.0,0.0,2.0,0.0,4.1,0.55,473.54,1.51,493.93,-10.9
2008-02-21,10.0,110,1,0,0,0,37498059087,103824552,10178578102,10.57,8.01,10.0,-10.0,-3.0,2.0,-0.33,4.65,0.53,475.06,2.56,473.54,20.38
2008-02-21,11.0,110,1,0,0,0,45222676119,150417613,16913212569,10.65,8.17,10.22,-13.0,0.0,2.0,1.0,5.19,-0.22,477.63,0.5,475.06,-1.51
2008-02-21,12.0,110,1,0,0,0,39431152301,141491237,12394091860,10.59,8.15,10.09,-13.0,-3.0,3.66,-1.0,4.96,-1.0,478.13,20.03,477.63,-2.56
2008-02-21,13.0,110,1,0,0,0,12205727816,244583633,17801681090,10.08,8.38,10.25,-16.0,-4.0,2.0,0.66,3.96,-0.08,498.16,-8.43,478.13,-0.5
2008-02-21,14.0,110,1,0,0,0,10823494573,87029565,16916667032,10.03,7.93,10.22,-20.0,3.0,2.33,-0.33,3.87,-0.08,489.73,-9.5,498.16,-20.03
2008-02-21,15.0,110,1,0,0,0,23327584072,208268897,21951533824,10.36,8.31,10.34,-17.0,2.0,2.66,0.33,3.79,-0.02,480.23,12.63,489.73,8.43
2008-02-21,16.0,110,1,0,0,0,38611576289,168794345,12384525796,10.58,8.22,10.09,-15.0,-1.0,2.33,-0.33,3.77,0.16,492.86,-6.2,480.23,9.5
2008-02-21,17.0,110,1,0,0,0,9066821742,113572161,24695962122,9.95,8.05,10.39,-16.0,-1.0,2.33,0.0,3.93,0.22,486.66,4.92,492.86,-12.63
2008-02-21,18.0,110,1,0,0,0,5297134033,9444593952,46919203019,9.72,9.97,10.67,-17.0,-2.0,2.66,-0.33,4.15,-0.03,491.58,-2.05,486.66,6.2
2008-02-21,19.0,110,1,0,0,0,6302448098,127355346,17698413889,9.79,8.1,10.24,-19.0,0.0,1.33,0.33,4.11,0.33,489.53,1.38,491.58,-4.92
2008-02-21,20.0,110,1,0,0,0,4483867893,123252894,36235069300,9.65,8.09,10.55,-19.0,4.0,1.66,-0.33,4.44,-0.63,490.91,18.71,489.53,2.05
2008-02-21,21.0,110,1,0,0,0,7443394334,147705849,20205928085,9.87,8.16,10.3,-15.0,1.0,1.0,0.0,3.81,0.2,509.63,5.38,490.91,-1.38
2008-02-21,22.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,23.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,0.0,120,1,0,0,0,5718280359,112811408,50022873316,9.75,8.05,10.69,-19.0,0.0,0.66,1.0,4.82,-0.23,473.41,-7.85,485.76,24.3
2008-02-21,1.0,120,1,0,0,0,11556064466,150437599,23047299794,10.06,8.17,10.36,-19.0,2.0,0.66,0.0,4.58,0.55,465.56,7.88,473.41,12.34
2008-02-21,2.0,120,1,0,0,0,14510298745,195404343,53201810457,10.16,8.29,10.72,-17.0,3.0,1.33,-0.33,5.14,-1.96,473.45,21.1,465.56,7.85
2008-02-21,3.0,120,1,0,0,0,80081439052,167148409,20366761975,10.9,8.22,10.3,-14.0,4.0,1.66,-0.66,3.17,-0.66,494.55,-2.96,473.45,-7.88
2008-02-21,4.0,120,1,0,0,0,80438385012,150144098,19089648562,10.9,8.17,10.28,-10.0,5.0,0.66,0.0,2.5,1.0,491.58,-6.6,494.55,-21.1
2008-02-21,5.0,120,1,0,0,0,105278456472,189713920,45532850717,11.02,8.27,10.65,-5.0,0.0,0.0,0.66,3.51,0.75,484.98,-4.94,491.58,2.96
2008-02-21,6.0,120,1,0,0,0,93119772969,595425471,16225907688,10.96,8.77,10.21,-5.0,-1.0,1.0,0.33,4.26,-0.35,480.03,2.99,484.98,6.6
2008-02-21,7.0,120,1,0,0,0,74372025613,855271612,25638896211,10.87,8.93,10.4,-6.0,-4.0,1.66,-0.33,3.9,-0.33,483.03,10.9,480.03,4.94
2008-02-21,8.0,120,1,0,0,0,39475903980,120692556,19783011794,10.59,8.08,10.29,-10.0,0.0,2.0,0.0,3.57,0.53,493.93,-20.38,483.03,-2.99
2008-02-21,9.0,120,1,0,0,0,47043695185,126407367,20210746107,10.67,8.1,10.3,-10.0,0.0,2.0,0.0,4.1,0.55,473.54,1.51,493.93,-10.9
2008-02-21,10.0,120,1,0,0,0,44758506855,126795242,14220046041,10.65,8.1,10.15,-10.0,-3.0,2.0,-0.33,4.65,0.53,475.06,2.56,473.54,20.38
2008-02-21,11.0,120,1,0,0,0,68607382499,190571324,23903754349,10.83,8.28,10.37,-13.0,0.0,2.0,1.0,5.19,-0.22,477.63,0.5,475.06,-1.51
2008-02-21,12.0,120,1,0,0,0,48966665600,172772549,16434602522,10.68,8.23,10.21,-13.0,-3.0,3.66,-1.0,4.96,-1.0,478.13,20.03,477.63,-2.56
2008-02-21,13.0,120,1,0,0,0,12048414139,214568724,21880940367,10.08,8.33,10.34,-16.0,-4.0,2.0,0.66,3.96,-0.08,498.16,-8.43,478.13,-0.5
2008-02-21,14.0,120,1,0,0,0,11752753983,104584130,21260008446,10.07,8.01,10.32,-20.0,3.0,2.33,-0.33,3.87,-0.08,489.73,-9.5,498.16,-20.03
2008-02-21,15.0,120,1,0,0,0,24359458493,146510151,28225803630,10.38,8.16,10.45,-17.0,2.0,2.66,0.33,3.79,-0.02,480.23,12.63,489.73,8.43
2008-02-21,16.0,120,1,0,0,0,50680855332,245080270,17279615519,10.7,8.38,10.23,-15.0,-1.0,2.33,-0.33,3.77,0.16,492.86,-6.2,480.23,9.5
2008-02-21,17.0,120,1,0,0,0,7939932444,123373602,31225918457,9.89,8.09,10.49,-16.0,-1.0,2.33,0.0,3.93,0.22,486.66,4.92,492.86,-12.63
2008-02-21,18.0,120,1,0,0,0,5722042996,179666947,57252121063,9.75,8.25,10.75,-17.0,-2.0,2.66,-0.33,4.15,-0.03,491.58,-2.05,486.66,6.2
2008-02-21,19.0,120,1,0,0,0,6265633425,175544867,22160771579,9.79,8.24,10.34,-19.0,0.0,1.33,0.33,4.11,0.33,489.53,1.38,491.58,-4.92
2008-02-21,20.0,120,1,0,0,0,6264614513,126000107,45563229949,9.79,8.1,10.65,-19.0,4.0,1.66,-0.33,4.44,-0.63,490.91,18.71,489.53,2.05
2008-02-21,21.0,120,1,0,0,0,11410619279,110316488,24865558376,10.05,8.04,10.39,-15.0,1.0,1.0,0.0,3.81,0.2,509.63,5.38,490.91,-1.38
2008-02-21,22.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,23.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,0.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,1.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,2.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,3.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,4.0,90,1,0,0,0,5941862667,139322883,2408599243,9.77,8.14,9.38,-10.0,-1.0,0.66,1.0,4.2,-0.4,491.08,3.75,507.31,9.16
2008-02-22,5.0,90,1,0,0,0,15228639696,62767319,2022439953,10.18,7.79,9.3,-11.0,-1.0,1.66,0.66,3.79,-0.17,494.83,-3.79,491.08,16.23
2008-02-22,6.0,90,1,0,0,0,29243891506,55371681,1739739947,10.46,7.74,9.24,-12.0,2.0,2.0,1.0,3.62,-0.48,491.03,6.56,494.83,-3.75
2008-02-22,7.0,90,1,0,0,0,57421388026,82176050,1447756392,10.75,7.91,9.16,-10.0,1.0,2.33,-1.33,3.13,0.24,497.6,-7.93,491.03,3.79
2008-02-22,8.0,90,1,0,0,0,38085897495,53923075,1360046466,10.58,7.73,9.13,-9.0,3.0,0.66,0.66,3.38,0.24,489.66,-7.93,497.6,-6.56
2008-02-22,9.0,90,1,0,0,0,30584504320,67201477,2347538316,10.48,7.82,9.37,-6.0,-2.0,1.33,0.0,3.62,0.24,481.72,-7.93,489.66,7.93
2008-02-22,10.0,90,1,0,0,0,25900108637,34172899,3425895577,10.41,7.53,9.53,-8.0,-1.0,1.0,0.66,3.87,0.24,473.78,-7.93,481.72,7.93
2008-02-22,11.0,90,1,0,0,0,23893149721,38216106,3475089619,10.37,7.58,9.54,-9.0,0.0,0.66,0.33,4.11,0.46,465.85,-9.98,473.78,7.93
2008-02-22,12.0,90,1,0,0,0,18588339556,46060896,4518354703,10.26,7.66,9.65,-9.0,-1.0,1.0,0.0,4.58,0.42,455.86,-2.36,465.85,7.93
2008-02-22,13.0,90,1,0,0,0,12900054442,5974090692,3145821979,10.11,9.77,9.49,-10.0,2.0,2.0,-0.66,5.0,-0.95,453.49,19.38,455.86,9.98
2008-02-22,14.0,90,1,0,0,0,8028127659,9245047654,2810573665,9.9,9.96,9.44,-8.0,0.0,1.66,-0.33,4.05,1.32,472.88,-31.23,453.49,2.36
2008-02-22,15.0,90,1,0,0,0,4207578312,2347820488,1947643577,9.62,9.37,9.28,-8.0,1.0,1.0,0.66,5.37,-1.13,441.64,16.1,472.88,-19.38
2008-02-22,16.0,90,1,0,0,0,3805309326,2251358042,2695995033,9.58,9.35,9.43,-7.0,2.0,0.66,-0.33,4.24,-0.7,457.75,-5.01,441.64,31.23
2008-02-22,17.0,90,1,0,0,0,4223070930,1093313205,2545578262,9.62,9.03,9.4,-5.0,0.0,0.0,0.33,3.53,0.7,452.73,-4.77,457.75,-16.1
2008-02-22,18.0,90,1,0,0,0,4024233095,982269056,2642062909,9.6,8.99,9.42,-5.0,-1.0,0.66,-0.33,4.24,0.03,447.96,1.65,452.73,5.01
2008-02-22,19.0,90,1,0,0,0,3777074688,1051717243,3529481661,9.57,9.02,9.54,-6.0,-2.0,0.33,0.33,4.27,-0.58,449.61,16.45,447.96,4.77
2008-02-22,20.0,90,1,0,0,0,2863228242,817160719,3261640244,9.45,8.91,9.51,-8.0,0.0,0.33,0.0,3.69,0.83,466.06,-9.78,449.61,-1.65
2008-02-22,21.0,90,1,0,0,0,3284609818,741145860,3192445129,9.51,8.86,9.5,-8.0,-3.0,1.0,0.0,4.53,-0.33,456.28,13.86,466.06,-16.45
2008-02-22,22.0,90,1,0,0,0,3595618021,583966478,3183747437,9.55,8.76,9.5,-11.0,-5.0,0.33,0.66,4.19,0.1,470.15,8.83,456.28,9.78
2008-02-22,23.0,90,1,0,0,0,2335797113,36186416,3038336287,9.36,7.55,9.48,-16.0,2.0,1.66,-0.33,4.3,-0.52,478.98,-8.18,470.15,-13.86
2008-02-22,0.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,1.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,2.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,3.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,4.0,100,1,0,0,0,18818481029,69624989,4565981580,10.27,7.84,9.65,-10.0,-1.0,0.66,1.0,4.2,-0.4,491.08,3.75,507.31,9.16
2008-02-22,5.0,100,1,0,0,0,28651398075,43908533,4093913153,10.45,7.64,9.61,-11.0,-1.0,1.66,0.66,3.79,-0.17,494.83,-3.79,491.08,16.23
2008-02-22,6.0,100,1,0,0,0,76749146581,79350767,6569470093,10.88,7.89,9.81,-12.0,2.0,2.0,1.0,3.62,-0.48,491.03,6.56,494.83,-3.75
2008-02-22,7.0,100,1,0,0,0,79386518589,88223352,3452950420,10.89,7.94,9.53,-10.0,1.0,2.33,-1.33,3.13,0.24,497.6,-7.93,491.03,3.79
2008-02-22,8.0,100,1,0,0,0,61437780247,60539421,3783989593,10.78,7.78,9.57,-9.0,3.0,0.66,0.66,3.38,0.24,489.66,-7.93,497.6,-6.56
2008-02-22,9.0,100,1,0,0,0,48303893788,84294995,7824842520,10.68,7.92,9.89,-6.0,-2.0,1.33,0.0,3.62,0.24,481.72,-7.93,489.66,7.93
2008-02-22,10.0,100,1,0,0,0,29939644165,36641268,9902140435,10.47,7.56,9.99,-8.0,-1.0,1.0,0.66,3.87,0.24,473.78,-7.93,481.72,7.93
2008-02-22,11.0,100,1,0,0,0,24839432174,40136328,7701173717,10.39,7.6,9.88,-9.0,0.0,0.66,0.33,4.11,0.46,465.85,-9.98,473.78,7.93
2008-02-22,12.0,100,1,0,0,0,28033466641,60773226,9854802524,10.44,7.78,9.99,-9.0,-1.0,1.0,0.0,4.58,0.42,455.86,-2.36,465.85,7.93
2008-02-22,13.0,100,1,0,0,0,36674478671,76929672,7743918175,10.56,7.88,9.88,-10.0,2.0,2.0,-0.66,5.0,-0.95,453.49,19.38,455.86,9.98
