Date,Hours,Height,Svalbard,Tromso,Geomagnetic Event,Solar Proton Event,EXP Density,EXP Density Error,WACCM Density,EXP Magnitude,EXP Magnitude Error,WACCM Magnitude,DST Index,DST Index Gradient,Hp30 Index,Hp30 Index Gradient
2004-09-10,4.0,120,0,1,0,0,38265345945,252285027,63021377512,10.58,8.4,10.79,-8.0,0.0,0.333,0.66
2004-09-10,5.0,120,0,1,0,0,57540421267,261606133,74827433585,10.75,8.41,10.87,-8.0,1.0,1.0,0.0
2004-09-10,6.0,120,0,1,0,0,75012138029,274586050,68466707724,10.87,8.43,10.83,-7.0,0.0,1.0,-0.33
2004-09-10,7.0,120,0,1,0,0,90030512949,298056456,81985499998,10.95,8.47,10.91,-7.0,1.0,0.667,0.0
2004-09-10,8.0,120,0,1,0,0,102366438741,297997412,95549195206,11.01,8.47,10.98,-6.0,1.0,0.333,0.66
2004-09-10,9.0,120,0,1,0,0,108636381912,304252959,105882592346,11.03,8.48,11.02,-5.0,-1.0,0.667,0.66
2004-09-10,10.0,120,0,1,0,0,111421875194,310980616,112929662055,11.04,8.49,11.05,-6.0,3.0,1.667,0.0
2004-09-10,11.0,120,0,1,0,0,109952268470,304201166,115089761615,11.04,8.48,11.06,-3.0,0.0,1.333,0.0
2004-09-10,12.0,120,0,1,0,0,104605394579,298782133,111405556559,11.01,8.47,11.04,-3.0,-1.0,1.0,0.33
2004-09-10,13.0,120,0,1,0,0,91649460906,290429412,102811159946,10.96,8.46,11.01,-4.0,-3.0,1.0,-0.66
2004-09-10,14.0,120,0,1,0,0,78004359931,273184821,91185227685,10.89,8.43,10.95,-7.0,-1.0,0.0,0.33
2004-09-10,15.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,16.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,17.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,18.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,19.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,20.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,21.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,22.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-10,23.0,120,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,0.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,1.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,2.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,3.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,4.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,5.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,6.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,7.0,90,1,0,0,0,34377887733,8525805481,34459584270,10.53,9.93,10.53,-2.0,-1.0,0.0,0.0
2004-09-12,8.0,90,1,0,0,0,37179390484,14669605574,34731357552,10.57,10.16,10.54,-3.0,-1.0,0.0,0.0
2004-09-12,9.0,90,1,0,0,0,38785397225,10599091716,38342217931,10.58,10.02,10.58,-4.0,0.0,0.0,0.0
2004-09-12,10.0,90,1,0,0,0,40977999726,21462310093,49782756095,10.61,10.33,10.69,-4.0,1.0,0.0,0.0
2004-09-12,11.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,12.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,13.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,14.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,15.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,16.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,17.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,18.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,19.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,20.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,21.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,22.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,23.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,0.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,1.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,2.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,3.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,4.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,5.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,6.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,7.0,100,1,0,0,0,40845113141,2573677819,43242021961,10.61,9.41,10.63,-2.0,-1.0,0.0,0.0
2004-09-12,8.0,100,1,0,0,0,43842640884,10896645726,43390428401,10.64,10.03,10.63,-3.0,-1.0,0.0,0.0
2004-09-12,9.0,100,1,0,0,0,46541476786,3090665178,47949241296,10.66,9.49,10.68,-4.0,0.0,0.0,0.0
2004-09-12,10.0,100,1,0,0,0,47293647642,18920429756,63028885137,10.67,10.27,10.79,-4.0,1.0,0.0,0.0
2004-09-12,11.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,12.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,13.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,14.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,15.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,16.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,17.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,18.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,19.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,20.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,21.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,22.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,23.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,0.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,1.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,2.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,3.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,4.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,5.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,6.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,7.0,110,1,0,0,0,46841397141,2073168851,56099385449,10.67,9.31,10.74,-2.0,-1.0,0.0,0.0
2004-09-12,8.0,110,1,0,0,0,49753246773,2784147034,56037554235,10.69,9.44,10.74,-3.0,-1.0,0.0,0.0
2004-09-12,9.0,110,1,0,0,0,52832597755,3627787945,61994026470,10.72,9.55,10.79,-4.0,0.0,0.0,0.0
2004-09-12,10.0,110,1,0,0,0,52927850070,2499728443,81834541921,10.72,9.39,10.91,-4.0,1.0,0.0,0.0
2004-09-12,11.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,12.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,13.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,14.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,15.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,16.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,17.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,18.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,19.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,20.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,21.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,22.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,23.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,0.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,1.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,2.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,3.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,4.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,5.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,6.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,7.0,120,1,0,0,0,47911496340,559440917,65112547965,10.68,8.74,10.81,-2.0,-1.0,0.0,0.0
2004-09-12,8.0,120,1,0,0,0,48024971916,1157421188,64826076357,10.68,9.06,10.81,-3.0,-1.0,0.0,0.0
2004-09-12,9.0,120,1,0,0,0,51598183716,3406008713,71454636705,10.71,9.53,10.85,-4.0,0.0,0.0,0.0
2004-09-12,10.0,120,1,0,0,0,52555470259,824240949,92368229635,10.72,8.91,10.96,-4.0,1.0,0.0,0.0
2004-09-12,11.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,12.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,13.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,14.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,15.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,16.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,17.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,18.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,19.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,20.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,21.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,22.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,23.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,0.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,1.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,2.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,3.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,4.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,5.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,6.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,7.0,90,0,1,0,1,30235398300,10173140814,44374498559,10.48,10.0,10.64,3.0,-2.0,0.0,0.0
2004-09-13,8.0,90,0,1,0,1,29024004208,4396626626,50733622211,10.46,9.64,10.7,1.0,0.0,0.0,0.33
2004-09-13,9.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,10.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,11.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,12.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,13.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,14.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,15.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,16.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,17.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,18.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,19.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,20.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,21.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,22.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,23.0,90,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,0.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,1.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,2.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,3.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,4.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,5.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,6.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,7.0,100,0,1,0,1,35355344642,12352884253,54483314929,10.54,10.09,10.73,3.0,-2.0,0.0,0.0
2004-09-13,8.0,100,0,1,0,1,36803273495,4800281888,62798539790,10.56,9.68,10.79,1.0,0.0,0.0,0.33
2004-09-13,9.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,10.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,11.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,12.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,13.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,14.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,15.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,16.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,17.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,18.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,19.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,20.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,21.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,22.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,23.0,100,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,0.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,1.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,2.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,3.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,4.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,5.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,6.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,7.0,110,0,1,0,1,38853074905,15115613573,69959157259,10.58,10.17,10.84,3.0,-2.0,0.0,0.0
2004-09-13,8.0,110,0,1,0,1,44601168668,4183919365,80266540966,10.64,9.62,10.9,1.0,0.0,0.0,0.33
2004-09-13,9.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,10.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,11.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,12.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,13.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,14.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,15.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,16.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,17.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,18.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,19.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,20.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,21.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,22.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,23.0,110,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,0.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,1.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,2.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,3.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,4.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,5.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,6.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,7.0,120,0,1,0,1,44677482417,21445266678,80187333930,10.65,10.33,10.9,3.0,-2.0,0.0,0.0
2004-09-13,8.0,120,0,1,0,1,56538091861,3851843927,92281671113,10.75,9.58,10.96,1.0,0.0,0.0,0.33
2004-09-13,9.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,10.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,11.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,12.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,13.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,14.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,15.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,16.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,17.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,18.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,19.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,20.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,21.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,22.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-13,23.0,120,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,0.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,1.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,2.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,3.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,4.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,5.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,6.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,7.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,8.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,9.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,10.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,11.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,12.0,90,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,13.0,90,0,1,0,0,84946980625,6389055474,96936962312,10.92,9.8,10.98,-21.0,11.0,4.0,-0.33
2004-09-14,14.0,90,0,1,0,0,61283439852,438763706,103878470658,10.78,8.64,11.01,-10.0,6.0,4.0,0.33
2004-09-14,15.0,90,0,1,0,0,96542147443,324085260,112893056626,10.98,8.51,11.05,-4.0,3.0,3.667,0.33
2004-09-14,16.0,90,0,1,0,0,43732004494,425650151,123686264557,10.64,8.62,11.09,-1.0,-2.0,4.333,-0.66
2004-09-14,17.0,90,0,1,0,0,85358806847,3678623129,134774884292,10.93,9.56,11.12,-3.0,-17.0,3.667,-0.33
2004-09-14,18.0,90,0,1,0,0,100362148578,2907342318,143807087820,11.0,9.46,11.15,-20.0,7.0,3.333,3.0
2004-09-14,19.0,90,0,1,0,0,278972448227,443741355,151482202532,11.44,8.64,11.18,-13.0,-14.0,6.667,-1.66
2004-09-14,20.0,90,0,1,0,0,179078340051,10601996266,243504744065,11.25,10.02,11.38,-27.0,-16.0,5.0,-0.66
2004-09-14,21.0,90,0,1,0,0,90966751515,5903586805,244340962175,10.95,9.77,11.38,-43.0,-2.0,4.0,0.0
2004-09-14,22.0,90,0,1,0,0,108372637590,1005417127,242711428177,11.03,9.0,11.38,-45.0,10.0,4.0,0.66
2004-09-14,23.0,90,0,1,0,0,333633993411,584039117,238975266279,11.52,8.76,11.37,-35.0,-2.0,4.667,-0.33
2004-09-14,0.0,100,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,1.0,100,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,2.0,100,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,3.0,100,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,4.0,100,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,5.0,100,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-14,6.0,100,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
