DATE,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2004-05-14,-9,-8.0,-9,-10,-14,-15,-9.0,-3,1.0,1,4.0,8.0,7.0,2,-2.0,-2,5.0,11.0,9.0,7.0,11.0,15.0,16.0,12
2004-05-15,2,-11.0,-18,-17,-11,-14,-18.0,-17,-10.0,-8,-6.0,-3.0,-2.0,-2,-3.0,-5,-5.0,-3.0,-2.0,-2.0,-5.0,-7.0,-6.0,-8
2004-05-16,-7,-5.0,-4,-7,-8,-8,-7.0,-4,-2.0,0,0.0,2.0,2.0,1,-1.0,-4,-5.0,-3.0,-1.0,0.0,0.0,-3.0,-5.0,-1
2004-05-17,4,5.0,7,9,10,7,6.0,5,5.0,8,11.0,12.0,12.0,11,14.0,11,9.0,7.0,8.0,8.0,8.0,9.0,7.0,7
2004-05-18,8,13.0,12,12,13,13,14.0,17,15.0,11,14.0,17.0,18.0,15,15.0,18,19.0,22.0,22.0,21.0,22.0,23.0,25.0,26
2004-05-19,25,24.0,23,21,18,14,13.0,11,11.0,12,15.0,17.0,15.0,15,18.0,11,5.0,6.0,1.0,1.0,5.0,6.0,3.0,8
2004-05-20,11,12.0,16,15,18,15,1.0,-2,7.0,5,0.0,-9.0,-1.0,2,5.0,4,2.0,1.0,4.0,4.0,-7.0,-13.0,-10.0,-5
2004-05-21,-6,-1.0,4,1,1,0,-2.0,-7,-5.0,-2,2.0,3.0,2.0,-1,1.0,2,4.0,7.0,10.0,8.0,5.0,2.0,4.0,7
2004-05-22,3,4.0,4,6,5,-2,4.0,4,-1.0,2,3.0,4.0,3.0,4,4.0,1,2.0,5.0,5.0,7.0,9.0,11.0,10.0,11
2004-05-23,13,9.0,12,5,0,-4,-5.0,-1,3.0,3,7.0,8.0,8.0,9,10.0,5,3.0,2.0,-3.0,-3.0,4.0,2.0,1.0,-2
2004-05-24,2,-2.0,0,3,3,4,3.0,-6,-11.0,-14,-5.0,-4.0,-9.0,-9,-8.0,-7,-5.0,-3.0,-3.0,-3.0,-1.0,0.0,2.0,3
2004-05-25,2,1.0,1,2,2,-1,-3.0,-3,0.0,0,2.0,2.0,-1.0,-4,-4.0,-4,-3.0,-1.0,-2.0,-3.0,-2.0,1.0,2.0,3
2004-05-26,4,5.0,5,5,5,6,5.0,6,7.0,8,7.0,6.0,7.0,10,13.0,12,12.0,12.0,12.0,10.0,11.0,15.0,16.0,16
2004-05-27,15,13.0,11,10,12,12,9.0,8,7.0,10,9.0,8.0,7.0,8,8.0,11,11.0,12.0,13.0,12.0,14.0,16.0,18.0,16
2004-05-28,15,11.0,10,11,13,14,15.0,15,15.0,15,10.0,10.0,16.0,17,17.0,16,13.0,10.0,-1.0,-10.0,-18.0,-25.0,-29.0,-27
2004-05-29,-25,-21.0,-16,-19,-25,-23,-15.0,-9,-11.0,-1,-6.0,-14.0,-12.0,-7,-5.0,-3,-5.0,0.0,2.0,3.0,2.0,-1.0,-6.0,0
2004-05-30,0,-1.0,-1,0,2,5,6.0,10,14.0,13,10.0,3.0,3.0,6,8.0,8,6.0,2.0,0.0,-4.0,-8.0,-11.0,-11.0,-6
2004-05-31,0,0.0,1,0,0,-2,-2.0,-1,1.0,-1,2.0,-1.0,-2.0,-5,-3.0,-1,1.0,3.0,2.0,0.0,-2.0,-2.0,0.0,2
2004-06-01,3,-2.0,-6,-10,-7,-1,3.0,1,-1.0,10,13.0,11.0,6.0,1,5.0,3,-2.0,-3.0,-2.0,-1.0,-4.0,-8.0,-10.0,1
2004-06-02,2,2.0,5,2,-4,-7,-5.0,1,4.0,3,3.0,-2.0,-6.0,-6,4.0,-3,0.0,3.0,1.0,-3.0,-3.0,0.0,3.0,5
2004-06-03,6,1.0,-5,-6,-6,-6,-2.0,0,5.0,6,7.0,6.0,4.0,3,4.0,3,4.0,7.0,9.0,7.0,7.0,4.0,4.0,4
2004-06-04,5,8.0,3,0,-2,2,6.0,8,10.0,9,8.0,3.0,1.0,1,5.0,4,5.0,10.0,12.0,9.0,5.0,4.0,3.0,5
2004-06-05,3,0.0,1,2,4,7,8.0,12,15.0,18,17.0,11.0,12.0,10,6.0,6,4.0,4.0,5.0,8.0,6.0,-2.0,-9.0,-8
2004-06-06,-5,-6.0,-7,-7,-3,-5,-6.0,-1,4.0,8,6.0,2.0,3.0,3,4.0,11,9.0,8.0,4.0,6.0,5.0,3.0,1.0,0
2004-06-07,0,-2.0,0,-4,1,8,7.0,8,11.0,15,8.0,2.0,-3.0,-1,1.0,1,-2.0,-1.0,1.0,-1.0,-6.0,-13.0,-22.0,-29
2004-06-08,-28,-21.0,-16,-16,-14,-11,-8.0,-4,-2.0,0,-4.0,-6.0,-2.0,-2,-2.0,-3,-4.0,-2.0,-4.0,-7.0,0.0,5.0,7.0,4
2004-06-09,0,-5.0,-7,-3,0,-1,-7.0,-11,-8.0,-10,-4.0,-3.0,-3.0,-5,-4.0,-8,-11.0,-5.0,-2.0,-6.0,-5.0,-7.0,-9.0,-8
2004-06-10,-1,-2.0,-2,1,1,4,-1.0,-1,4.0,6,7.0,5.0,9.0,12,7.0,4,4.0,6.0,7.0,3.0,-1.0,-5.0,-7.0,-5
2004-06-11,-4,-2.0,-4,-2,3,6,6.0,4,4.0,5,2.0,-1.0,-5.0,-5,-3.0,-2,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2
2004-06-12,3,7.0,10,9,15,17,16.0,16,18.0,19,14.0,9.0,7.0,6,1.0,1,3.0,5.0,7.0,4.0,3.0,3.0,3.0,5
2004-06-13,9,11.0,11,8,12,14,15.0,21,28.0,31,33.0,29.0,27.0,29,34.0,34,36.0,34.0,30.0,28.0,25.0,24.0,22.0,21
2004-06-14,25,27.0,28,29,29,29,23.0,12,3.0,-5,-8.0,-5.0,-8.0,-16,-12.0,-8,-2.0,-3.0,-5.0,-8.0,-14.0,-6.0,2.0,8
2004-06-15,9,10.0,9,9,8,8,-2.0,-21,-23.0,-11,-1.0,0.0,-8.0,-4,2.0,2,1.0,1.0,1.0,-3.0,-9.0,-9.0,-10.0,-7
2004-06-16,-4,-2.0,-7,-7,-5,-5,-4.0,-6,1.0,0,1.0,-2.0,-5.0,-3,-4.0,-2,0.0,3.0,1.0,-4.0,-3.0,-3.0,-1.0,3
2004-06-17,4,5.0,5,4,1,0,1.0,1,3.0,2,-2.0,-4.0,-4.0,-2,0.0,4,4.0,6.0,7.0,4.0,0.0,-2.0,-1.0,2
2004-06-18,2,6.0,10,9,11,11,7.0,7,6.0,6,3.0,0.0,3.0,6,7.0,2,-1.0,5.0,8.0,9.0,7.0,5.0,3.0,0
2004-06-19,0,3.0,5,9,11,14,12.0,9,4.0,6,6.0,5.0,6.0,6,6.0,4,2.0,8.0,11.0,14.0,14.0,13.0,14.0,17
2004-06-20,14,11.0,14,14,15,14,14.0,14,15.0,14,13.0,13.0,13.0,15,15.0,16,15.0,14.0,16.0,16.0,17.0,17.0,16.0,16
2004-06-21,14,12.0,14,16,17,17,16.0,16,14.0,16,16.0,15.0,11.0,12,16.0,18,16.0,12.0,10.0,8.0,9.0,9.0,10.0,10
2004-06-22,11,8.0,10,11,11,13,14.0,12,13.0,11,10.0,11.0,12.0,14,15.0,14,14.0,15.0,15.0,13.0,12.0,13.0,14.0,15
2004-06-23,17,16.0,15,14,17,17,18.0,18,18.0,17,16.0,14.0,15.0,15,17.0,18,19.0,22.0,21.0,18.0,15.0,12.0,13.0,17
2004-06-24,18,18.0,16,19,18,20,20.0,16,12.0,15,17.0,15.0,16.0,15,15.0,17,18.0,19.0,19.0,20.0,21.0,22.0,21.0,20
2004-06-25,21,21.0,19,17,17,18,16.0,15,16.0,17,16.0,16.0,17.0,13,12.0,12,11.0,10.0,7.0,8.0,12.0,15.0,16.0,17
2004-06-26,17,16.0,16,20,22,21,22.0,23,21.0,22,17.0,19.0,22.0,16,18.0,18,11.0,11.0,7.0,3.0,2.0,3.0,0.0,-4
2004-06-27,-5,-1.0,2,3,2,3,5.0,6,6.0,5,5.0,3.0,3.0,2,4.0,5,8.0,7.0,7.0,9.0,12.0,12.0,11.0,8
2004-06-28,9,8.0,5,6,5,7,12.0,10,7.0,6,5.0,13.0,14.0,20,25.0,28,33.0,38.0,33.0,25.0,20.0,29.0,30.0,24
2004-06-29,9,0.0,0,1,5,6,-1.0,0,-2.0,-4,-7.0,-8.0,-7.0,-5,-2.0,-1,-1.0,-1.0,-4.0,-10.0,-8.0,-8.0,-6.0,-3
2004-06-30,-5,-3.0,-3,-2,0,-2,1.0,2,2.0,7,6.0,3.0,5.0,4,3.0,4,5.0,8.0,7.0,5.0,4.0,5.0,7.0,9
2004-07-01,7,6.0,3,5,7,5,2.0,-1,5.0,8,8.0,9.0,9.0,7,6.0,4,3.0,1.0,0.0,1.0,4.0,4.0,4.0,2
2004-07-02,2,2.0,1,2,6,5,9.0,11,9.0,6,5.0,9.0,10.0,10,6.0,3,1.0,3.0,3.0,0.0,-1.0,0.0,0.0,0
2004-07-03,-1,-5.0,-2,3,5,7,5.0,4,7.0,8,6.0,4.0,1.0,3,5.0,4,4.0,3.0,-1.0,-7.0,-6.0,-3.0,0.0,-2
2004-07-04,2,4.0,2,2,3,4,3.0,2,3.0,6,4.0,6.0,9.0,14,16.0,16,16.0,13.0,7.0,1.0,0.0,-1.0,0.0,5
2004-07-05,7,8.0,5,2,4,6,7.0,6,7.0,9,10.0,10.0,12.0,8,6.0,7,8.0,11.0,10.0,2.0,0.0,0.0,-1.0,2
2004-07-06,3,4.0,9,14,12,10,8.0,9,7.0,7,1.0,0.0,4.0,7,6.0,6,7.0,8.0,6.0,3.0,4.0,4.0,3.0,3
2004-07-07,7,9.0,12,13,14,12,11.0,13,11.0,7,10.0,13.0,13.0,12,11.0,11,11.0,11.0,11.0,7.0,6.0,6.0,6.0,8
2004-07-08,8,11.0,11,11,12,14,14.0,13,15.0,17,19.0,20.0,22.0,22,22.0,23,22.0,24.0,27.0,28.0,26.0,26.0,25.0,26
2004-07-09,26,24.0,23,20,15,13,13.0,16,18.0,21,22.0,19.0,17.0,17,19.0,21,21.0,21.0,20.0,22.0,23.0,21.0,20.0,17
2004-07-10,16,13.0,13,18,19,20,20.0,16,15.0,15,18.0,21.0,21.0,19,15.0,11,11.0,18.0,20.0,17.0,16.0,19.0,24.0,25
2004-07-11,26,24.0,12,17,19,19,21.0,25,26.0,19,8.0,9.0,5.0,10,18.0,17,19.0,15.0,7.0,4.0,5.0,0.0,-2.0,1
2004-07-12,2,-2.0,-1,-3,3,7,1.0,0,3.0,4,5.0,3.0,2.0,3,3.0,3,6.0,11.0,14.0,9.0,3.0,-3.0,9.0,15
2004-07-13,13,5.0,-11,-12,-11,-5,-5.0,-9,-4.0,1,2.0,2.0,2.0,0,-5.0,-10,-8.0,-6.0,-10.0,-12.0,-11.0,0.0,7.0,7
2004-07-14,5,0.0,0,0,0,-1,-1.0,0,0.0,1,0.0,2.0,2.0,2,2.0,1,1.0,3.0,3.0,2.0,4.0,4.0,3.0,5
2004-07-15,0,0.0,2,6,9,8,8.0,8,9.0,13,14.0,15.0,17.0,17,17.0,14,14.0,15.0,13.0,7.0,7.0,8.0,3.0,5
2004-07-16,10,12.0,15,15,17,18,20.0,18,12.0,14,14.0,16.0,19.0,19,20.0,21,25.0,26.0,20.0,15.0,11.0,8.0,9.0,-6
2004-07-17,-26,-52.0,-76,-61,-50,-54,-46.0,-48,-41.0,-32,-27.0,-30.0,-34.0,-38,-41.0,-43,-41.0,-36.0,-32.0,-31.0,-26.0,-23.0,-23.0,-23
2004-07-18,-22,-20.0,-17,-15,-16,-13,-14.0,-22,-22.0,-17,-15.0,-10.0,-8.0,-8,-9.0,-9,-6.0,-9.0,-7.0,-14.0,-15.0,-11.0,-9.0,-9
2004-07-19,-9,-14.0,-17,-16,-10,-7,-8.0,-11,-14.0,-14,-12.0,-7.0,-4.0,-4,-5.0,-4,-2.0,-6.0,-8.0,-7.0,-10.0,-11.0,-11.0,-12
2004-07-20,-12,-9.0,-6,-10,-8,-6,-6.0,-7,-4.0,-1,-1.0,-1.0,-5.0,-6,-5.0,-4,-2.0,-1.0,0.0,1.0,1.0,2.0,-2.0,-4
2004-07-21,-5,-8.0,-8,-7,-4,-2,-1.0,-2,0.0,0,1.0,2.0,1.0,-2,-4.0,-5,-6.0,-5.0,-6.0,-2.0,4.0,7.0,10.0,13
2004-07-22,16,14.0,14,14,11,11,9.0,8,7.0,6,15.0,24.0,24.0,22,29.0,10,12.0,11.0,23.0,17.0,14.0,-20.0,-67.0,-85
2004-07-23,-87,-90.0,-99,-91,-81,-81,-82.0,-79,-65.0,-59,-52.0,-52.0,-59.0,-66,-65.0,-65,-60.0,-56.0,-52.0,-46.0,-42.0,-38.0,-34.0,-31
2004-07-24,-27,-19.0,-11,-15,-16,-8,19.0,15,10.0,6,7.0,5.0,-10.0,-21,-16.0,-17,-15.0,-20.0,-31.0,-27.0,-28.0,-22.0,-26.0,-39
2004-07-25,-51,-65.0,-81,-93,-102,-102,-106.0,-105,-104.0,-102,-116.0,-126.0,-123.0,-109,-110.0,-126,-136.0,-122.0,-128.0,-130.0,-122.0,-118.0,-96.0,-97
2004-07-26,-91,-94.0,-86,-76,-81,-77,-74.0,-69,-62.0,-62,-57.0,-54.0,-53.0,-52,-54.0,-55,-49.0,-48.0,-49.0,-52.0,-49.0,-42.0,-24.0,-47
2004-07-27,-70,-94.0,-102,-66,-64,-92,-122.0,-138,-130.0,-121,-150.0,-148.0,-141.0,-170,-151.0,-145,-138.0,-141.0,-133.0,-122.0,-123.0,-121.0,-104.0,-95
2004-07-28,-88,-84.0,-85,-86,-86,-81,-79.0,-82,-82.0,-82,-81.0,-81.0,-79.0,-80,-77.0,-74,-70.0,-69.0,-68.0,-70.0,-68.0,-67.0,-63.0,-61
2004-07-29,-62,-66.0,-66,-62,-60,-58,-58.0,-58,-59.0,-59,-56.0,-56.0,-55.0,-54,-53.0,-53,-52.0,-49.0,-49.0,-48.0,-48.0,-49.0,-47.0,-45
2004-07-30,-45,-49.0,-50,-49,-47,-45,-40.0,-39,-42.0,-45,-42.0,-38.0,-40.0,-39,-37.0,-35,-35.0,-34.0,-35.0,-35.0,-32.0,-23.0,-21.0,-23
2004-07-31,-25,-27.0,-27,-28,-29,-25,-24.0,-24,-24.0,-24,-25.0,-26.0,-30.0,-35,-35.0,-35,-34.0,-30.0,-30.0,-33.0,-35.0,-38.0,-35.0,-30
2004-08-01,-32,-40.0,-35,-28,-25,-21,-19.0,-21,-22.0,-23,-22.0,-22.0,-24.0,-23,-23.0,-22,-23.0,-23.0,-24.0,-24.0,-25.0,-24.0,-25.0,-28
2004-08-02,-30,-33.0,-33,-33,-30,-25,-22.0,-26,-32.0,-28,-25.0,-25.0,-25.0,-24,-23.0,-22,-22.0,-22.0,-20.0,-21.0,-19.0,-24.0,-25.0,-19
2004-08-03,-19,-20.0,-19,-19,-20,-19,-18.0,-16,-17.0,-17,-15.0,-15.0,-16.0,-17,-15.0,-14,-13.0,-11.0,-12.0,-12.0,-15.0,-18.0,-16.0,-15
2004-08-04,-14,-15.0,-14,-15,-13,-12,-10.0,-7,-7.0,-8,-10.0,-8.0,-7.0,-8,-9.0,-9,-10.0,-9.0,-9.0,-10.0,-9.0,-9.0,-6.0,-4
2004-08-05,-7,-11.0,-12,-12,-12,-10,-8.0,-6,-6.0,-5,-7.0,-11.0,-14.0,-15,-15.0,-12,-9.0,-5.0,-6.0,-13.0,-12.0,-8.0,-9.0,-16
2004-08-06,-21,-22.0,-17,-14,-11,-9,-9.0,-8,-7.0,-7,-9.0,-9.0,-8.0,-6,-4.0,-3,-2.0,-2.0,1.0,1.0,-3.0,0.0,2.0,0
2004-08-07,-4,-6.0,-5,-12,-14,-14,-20.0,-26,-30.0,-31,-24.0,-30.0,-28.0,-27,-19.0,-22,-22.0,-22.0,-24.0,-28.0,-30.0,-28.0,-30.0,-28
2004-08-08,-26,-28.0,-28,-25,-24,-24,-22.0,-20,-19.0,-20,-22.0,-23.0,-23.0,-22,-17.0,-17,-17.0,-15.0,-15.0,-15.0,-16.0,-17.0,-16.0,-17
2004-08-09,-19,-20.0,-21,-20,-16,-8,-13.0,-23,-30.0,-30,-27.0,-25.0,-25.0,-23,-20.0,-17,-21.0,-21.0,-20.0,-27.0,-37.0,-51.0,-45.0,-40
2004-08-10,-40,-41.0,-32,-29,-30,-30,-26.0,-21,-19.0,-18,-17.0,-22.0,-23.0,-20,-19.0,-17,-23.0,-29.0,-30.0,-36.0,-33.0,-36.0,-35.0,-36
2004-08-11,-28,-24.0,-22,-26,-27,-27,-26.0,-22,-26.0,-28,-29.0,-28.0,-22.0,-22,-22.0,-18,-19.0,-21.0,-23.0,-28.0,-22.0,-18.0,-17.0,-19
2004-08-12,-17,-18.0,-16,-12,-11,-11,-9.0,-5,-5.0,-8,-11.0,-10.0,-13.0,-15,-18.0,-19,-17.0,-15.0,-13.0,-16.0,-18.0,-21.0,-19.0,-18
2004-08-13,-13,-11.0,-13,-17,-20,-15,-11.0,-9,-9.0,-10,-10.0,-14.0,-19.0,-18,-14.0,-13,-12.0,-15.0,-18.0,-18.0,-17.0,-11.0,-6.0,0
2004-08-14,10,8.0,6,8,5,5,6.0,0,3.0,2,2.0,-6.0,-5.0,-5,-5.0,-1,-2.0,-6.0,-6.0,-9.0,-9.0,-9.0,-3.0,-3
2004-08-15,0,0.0,-1,-2,-2,0,1.0,-2,-4.0,-6,-6.0,-10.0,-13.0,-14,-12.0,-12,-12.0,-13.0,-12.0,-10.0,-11.0,-12.0,-12.0,-12
2004-08-16,-11,-11.0,-6,-1,-3,-2,0.0,2,2.0,2,0.0,-5.0,-9.0,-10,-7.0,-2,3.0,-3.0,-4.0,-5.0,-2.0,-8.0,-8.0,-5
2004-08-17,-1,-7.0,-12,-8,-5,-1,-2.0,-2,-4.0,-2,-2.0,-8.0,-10.0,-7,-11.0,-9,-14.0,-12.0,-4.0,-8.0,-13.0,-14.0,-18.0,-16
2004-08-18,-17,-18.0,-16,-16,-19,-15,-12.0,-11,-15.0,-15,-18.0,-20.0,-19.0,-16,-6.0,-2,-1.0,5.0,3.0,-2.0,-5.0,-7.0,-9.0,-11
2004-08-19,-11,-7.0,-5,-5,0,3,3.0,3,0.0,0,0.0,1.0,-2.0,0,2.0,1,0.0,3.0,3.0,5.0,5.0,1.0,0.0,1
2004-08-20,1,-6.0,-13,-14,-10,-9,-14.0,-17,-17.0,-21,-18.0,-13.0,-14.0,-21,-23.0,-20,-17.0,-20.0,-25.0,-29.0,-26.0,-24.0,-25.0,-25
2004-08-21,-23,-23.0,-19,-26,-31,-24,-20.0,-23,-26.0,-22,-20.0,-21.0,-19.0,-14,-10.0,-9,-13.0,-23.0,-28.0,-28.0,-26.0,-26.0,-24.0,-27
2004-08-22,-33,-25.0,-21,-20,-23,-21,-23.0,-25,-27.0,-27,-26.0,-22.0,-22.0,-19,-19.0,-21,-25.0,-22.0,-21.0,-21.0,-18.0,-17.0,-14.0,-14
2004-08-23,-16,-13.0,-9,-8,-11,-17,-19.0,-17,-15.0,-15,-14.0,-13.0,-13.0,-11,-9.0,-8,-9.0,-13.0,-13.0,-14.0,-12.0,-14.0,-16.0,-16
2004-08-24,-16,-15.0,-14,-10,-8,-6,-5.0,-6,-5.0,-5,-8.0,-10.0,-11.0,-11,-11.0,-10,-10.0,-8.0,-9.0,-9.0,-6.0,-1.0,-1.0,-3
2004-08-25,-4,-4.0,-5,-7,-7,-10,-10.0,-8,-7.0,-5,-3.0,-1.0,0.0,2,-1.0,-4,-4.0,-5.0,-6.0,-3.0,-2.0,-4.0,-8.0,-8
2004-08-26,-3,0.0,4,4,4,3,2.0,2,5.0,3,2.0,1.0,3.0,3,4.0,5,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2
2004-08-27,-3,-8.0,-5,-3,-2,-3,-7.0,-5,-6.0,-5,-4.0,-4.0,-5.0,-1,-2.0,-3,-3.0,-5.0,-12.0,-12.0,-11.0,-9.0,-7.0,-9
2004-08-28,-7,-2.0,0,-1,0,0,-3.0,-5,-6.0,-9,-8.0,-5.0,-3.0,-3,-4.0,-8,-9.0,-10.0,-13.0,-12.0,-11.0,-9.0,-5.0,-1
2004-08-29,3,5.0,1,-2,-1,-2,-1.0,-1,-2.0,0,12.0,13.0,14.0,17,12.0,17,17.0,18.0,16.0,13.0,5.0,6.0,10.0,17
2004-08-30,18,17.0,1,-6,-6,-3,-12.0,-26,-39.0,-38,-30.0,-31.0,-39.0,-47,-59.0,-70,-78.0,-81.0,-82.0,-93.0,-107.0,-117.0,-129.0,-117
2004-08-31,-90,-82.0,-84,-75,-75,-73,-64.0,-77,-81.0,-71,-67.0,-63.0,-61.0,-55,-51.0,-49,-53.0,-51.0,-49.0,-48.0,-49.0,-45.0,-41.0,-41
2004-09-01,-38,-37.0,-33,-30,-28,-28,-30.0,-29,-30.0,-30,-28.0,-28.0,-26.0,-24,-24.0,-26,-25.0,-25.0,-25.0,-24.0,-24.0,-25.0,-25.0,-25
2004-09-02,-23,-18.0,-16,-16,-17,-15,-15.0,-17,-22.0,-23,-21.0,-18.0,-16.0,-16,-19.0,-21,-18.0,-16.0,-16.0,-16.0,-18.0,-21.0,-23.0,-21
2004-09-03,-17,-15.0,-14,-11,-8,-6,-6.0,-9,-10.0,-10,-8.0,-6.0,-6.0,-5,-3.0,-3,-4.0,-7.0,-6.0,-3.0,-3.0,-4.0,-4.0,-4
2004-09-04,-2,3.0,4,0,0,2,1.0,0,1.0,5,5.0,5.0,6.0,3,2.0,5,2.0,6.0,6.0,8.0,9.0,9.0,10.0,8
2004-09-05,9,11.0,12,11,11,10,8.0,5,4.0,8,6.0,-4.0,-5.0,-8,-5.0,1,-4.0,-9.0,-29.0,-29.0,-19.0,-13.0,-11.0,-11
2004-09-06,-6,-2.0,-1,0,-2,-4,-11.0,-14,-21.0,-25,-19.0,-8.0,-11.0,-19,-23.0,-22,-23.0,-25.0,-22.0,-19.0,-11.0,-7.0,-4.0,-4
2004-09-07,-9,-10.0,-6,-10,-17,-21,-28.0,-27,-26.0,-25,-20.0,-18.0,-19.0,-18,-19.0,-21,-19.0,-17.0,-18.0,-18.0,-11.0,-7.0,-6.0,-4
2004-09-08,-6,-9.0,-16,-19,-20,-24,-26.0,-25,-18.0,-16,-15.0,-16.0,-18.0,-16,-18.0,-18,-16.0,-14.0,-13.0,-9.0,-5.0,-4.0,-4.0,-5
2004-09-09,-5,-6.0,-7,-7,-5,-4,-1.0,-1,-4.0,-3,-1.0,1.0,1.0,-1,-3.0,-3,-3.0,-4.0,-1.0,2.0,5.0,8.0,8.0,9
2004-09-10,6,3.0,-1,-6,-8,-8,-7.0,-7,-6.0,-5,-6.0,-3.0,-3.0,-4,-7.0,-8,-7.0,-6.0,-5.0,-4.0,-4.0,-2.0,-1.0,-1
2004-09-11,-3,-3.0,-2,1,1,1,0.0,0,1.0,2,4.0,4.0,6.0,5,4.0,2,-1.0,-2.0,-4.0,-4.0,-4.0,-3.0,-2.0,2
2004-09-12,-1,-3.0,-2,-1,-5,-4,-3.0,-2,-3.0,-4,-4.0,-3.0,-3.0,-4,-4.0,-1,0.0,4.0,3.0,4.0,6.0,3.0,3.0,3
2004-09-13,3,4.0,6,7,8,7,5.0,3,1.0,1,0.0,2.0,1.0,-1,0.0,3,3.0,1.0,-1.0,0.0,20.0,22.0,25.0,29
2004-09-14,23,4.0,3,4,-9,-22,-30.0,-27,-19.0,-11,-22.0,-38.0,-36.0,-21,-10.0,-4,-1.0,-3.0,-20.0,-13.0,-27.0,-43.0,-45.0,-35
2004-09-15,-37,-32.0,-34,-37,-31,-28,-27.0,-26,-22.0,-21,-23.0,-28.0,-26.0,-21,-19.0,-16,-20.0,-21.0,-21.0,-18.0,-15.0,-12.0,-10.0,-14
2004-09-16,-15,-12.0,-14,-20,-23,-22,-24.0,-20,-16.0,-23,-25.0,-22.0,-18.0,-19,-17.0,-16,-16.0,-21.0,-18.0,-18.0,-11.0,-12.0,-10.0,-5
2004-09-17,-1,-8.0,-15,-24,-26,-26,-32.0,-32,-29.0,-26,-26.0,-33.0,-28.0,-20,-22.0,-26,-26.0,-18.0,-15.0,-13.0,-11.0,-11.0,-13.0,-15
2004-09-18,-18,-21.0,-25,-21,-32,-33,-26.0,-23,-20.0,-21,-24.0,-20.0,-20.0,-10,-11.0,-12,-14.0,-16.0,-16.0,-11.0,-5.0,-2.0,1.0,2
2004-09-19,2,-1.0,-1,-3,-5,-5,-5.0,-4,-5.0,-5,-7.0,-5.0,-4.0,-4,-3.0,-2,-1.0,-5.0,-9.0,-9.0,-8.0,-8.0,-7.0,-7
2004-09-20,-7,-5.0,-1,0,2,4,5.0,4,-10.0,-8,-6.0,-2.0,0.0,-6,-7.0,-9,-9.0,-8.0,-7.0,-4.0,-1.0,4.0,6.0,10
2004-09-21,9,4.0,-1,-8,-18,-19,-11.0,-6,-8.0,-10,-6.0,-2.0,-1.0,-2,-1.0,-1,-5.0,-5.0,-6.0,-4.0,-5.0,-3.0,0.0,4
2004-09-22,3,-2.0,-5,-7,-5,-1,3.0,5,4.0,5,5.0,6.0,0.0,-7,-18.0,-19,-21.0,-26.0,-32.0,-33.0,-26.0,-26.0,-29.0,-31
2004-09-23,-37,-38.0,-31,-32,-30,-29,-22.0,-17,-13.0,-13,-13.0,-12.0,-12.0,-8,-7.0,-8,-7.0,-8.0,-9.0,-11.0,-12.0,-12.0,-13.0,-17
2004-09-24,-16,-18.0,-24,-24,-20,-14,-13.0,-13,-13.0,-13,-15.0,-13.0,-9.0,-5,-3.0,-3,-6.0,-4.0,-8.0,-9.0,-9.0,-6.0,-5.0,-6
2004-09-25,-5,-2.0,0,0,0,-1,0.0,0,0.0,0,0.0,-2.0,-3.0,-4,-5.0,-4,-4.0,-8.0,-10.0,-12.0,-11.0,-7.0,-1.0,1
2004-09-26,1,2.0,3,2,-2,-2,1.0,3,4.0,5,6.0,8.0,8.0,9,10.0,11,10.0,6.0,4.0,-1.0,0.0,0.0,1.0,2
2004-09-27,2,4.0,6,7,7,8,10.0,11,8.0,8,6.0,-4.0,-9.0,-4,-1.0,6,5.0,-5.0,-10.0,-9.0,-3.0,-1.0,0.0,2
2004-09-28,2,2.0,1,-2,-2,-1,4.0,-4,-8.0,-5,-4.0,-2.0,0.0,3,6.0,9,9.0,8.0,6.0,4.0,5.0,0.0,2.0,2
2004-09-29,4,6.0,8,8,8,9,12.0,10,8.0,6,5.0,7.0,6.0,5,6.0,8,10.0,11.0,7.0,7.0,4.0,3.0,4.0,5
2004-09-30,8,11.0,11,11,11,12,13.0,14,13.0,14,15.0,14.0,14.0,14,14.0,12,12.0,12.0,11.0,10.0,11.0,12.0,14.0,17
2004-10-01,18,18.0,17,16,13,11,10.0,10,11.0,10,14.0,14.0,13.0,14,16.0,19,23.0,21.0,20.0,15.0,16.0,17.0,21.0,23
2004-10-02,22,17.0,14,15,14,7,2.0,7,9.0,6,-3.0,-11.0,-10.0,-2,1.0,-3,-7.0,-8.0,-7.0,-5.0,-6.0,-5.0,-2.0,2
2004-10-03,4,6.0,6,5,3,1,-1.0,-4,-7.0,-11,-10.0,-2.0,-7.0,-7,-12.0,-16,-19.0,-23.0,-24.0,-26.0,-25.0,-25.0,-23.0,-23
2004-10-04,-30,-28.0,-21,-20,-23,-19,-12.0,-8,-6.0,-2,-3.0,-6.0,-6.0,-6,-4.0,-10,-11.0,-10.0,-16.0,-17.0,-19.0,-18.0,-16.0,-13
2004-10-05,-13,-14.0,-14,-14,-15,-14,-11.0,-8,-6.0,-2,-1.0,-2.0,-2.0,-3,-2.0,-2,-1.0,-2.0,-1.0,-1.0,0.0,-4.0,-9.0,-10
