DATE,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
16/05/2011,-21,-20.0,-15,-12,-10,-10,-10.0,-9,-10.0,-9,-3.0,1.0,-9.0,-7,-6.0,-6,-10.0,-13.0,-16.0,-20.0,-22.0,-18.0,-13.0,-13
17/05/2011,-11,-10.0,-4,-3,-5,-5,-7.0,-8,-10.0,-14,-7.0,-3.0,-2.0,-4,-8.0,-12,-11.0,-11.0,-14.0,-16.0,-15.0,-17.0,-12.0,-10
18/05/2011,-8,-8.0,-10,-9,-4,-5,-5.0,-2,-2.0,-1,0.0,2.0,3.0,0,0.0,1,-7.0,-13.0,-14.0,-13.0,-8.0,-6.0,-4.0,-5
19/05/2011,-9,-9.0,-7,-5,-4,-3,-1.0,-2,-4.0,-3,0.0,1.0,0.0,1,3.0,2,2.0,-2.0,-5.0,-8.0,-9.0,-8.0,-5.0,-2
20/05/2011,0,0.0,0,0,2,0,-1.0,-1,2.0,2,3.0,4.0,3.0,0,1.0,1,2.0,2.0,3.0,1.0,1.0,0.0,2.0,3
21/05/2011,0,-2.0,-1,0,4,8,6.0,7,10.0,11,12.0,13.0,10.0,7,6.0,6,5.0,2.0,-4.0,-7.0,-10.0,-8.0,2.0,6
22/05/2011,2,-5.0,-8,-7,-7,-7,1.0,4,6.0,3,3.0,4.0,5.0,2,0.0,-1,-1.0,-6.0,-7.0,-9.0,-7.0,-4.0,1.0,3
23/05/2011,1,-2.0,-6,-3,-3,0,1.0,3,4.0,4,2.0,-1.0,-2.0,-5,-5.0,-3,-5.0,-6.0,-9.0,-13.0,-13.0,-10.0,-8.0,-8
24/05/2011,-8,-11.0,-10,-11,-11,-9,-5.0,0,1.0,3,5.0,5.0,4.0,2,-1.0,2,2.0,1.0,-1.0,-4.0,-5.0,-7.0,-7.0,-11
25/05/2011,-13,-7.0,-6,-5,-3,-3,-2.0,1,3.0,5,6.0,6.0,5.0,4,5.0,4,4.0,2.0,3.0,1.0,9.0,3.0,3.0,-4
26/05/2011,-8,-7.0,-2,0,-2,-5,-5.0,-1,5.0,7,7.0,6.0,9.0,18,20.0,11,-3.0,-9.0,-11.0,-12.0,-15.0,-18.0,-15.0,-12
27/05/2011,-13,-12.0,-10,-8,-5,-7,-8.0,-2,2.0,1,1.0,1.0,-1.0,-5,-2.0,-1,-4.0,-15.0,-20.0,-26.0,-27.0,-32.0,-34.0,-33
28/05/2011,-31,-32.0,-33,-31,-27,-25,-21.0,-32,-41.0,-47,-74.0,-80.0,-71.0,-75,-80.0,-77,-74.0,-69.0,-64.0,-59.0,-54.0,-45.0,-54.0,-56
29/05/2011,-52,-45.0,-36,-31,-35,-48,-54.0,-52,-46.0,-38,-45.0,-52.0,-48.0,-44,-42.0,-39,-43.0,-44.0,-44.0,-45.0,-43.0,-46.0,-47.0,-44
30/05/2011,-44,-39.0,-35,-36,-38,-36,-30.0,-28,-24.0,-22,-22.0,-26.0,-30.0,-28,-25.0,-24,-25.0,-28.0,-32.0,-33.0,-30.0,-32.0,-27.0,-23
31/05/2011,-24,-23.0,-24,-27,-29,-28,-31.0,-28,-23.0,-24,-20.0,-19.0,-19.0,-19,-19.0,-17,-22.0,-22.0,-22.0,-27.0,-28.0,-31.0,-33.0,-31
01/06/2011,-25,-24.0,-22,-22,-25,-24,-18.0,-21,-18.0,-18,-15.0,-14.0,-14.0,-21,-24.0,-22,-22.0,-22.0,-23.0,-22.0,-21.0,-29.0,-34.0,-33
02/06/2011,-27,-23.0,-17,-17,-19,-25,-29.0,-30,-29.0,-27,-30.0,-34.0,-35.0,-35,-31.0,-30,-30.0,-26.0,-23.0,-28.0,-30.0,-27.0,-23.0,-21
03/06/2011,-19,-16.0,-18,-20,-20,-18,-16.0,-13,-13.0,-12,-11.0,-10.0,-12.0,-13,-12.0,-11,-10.0,-8.0,-7.0,-8.0,-10.0,-12.0,-14.0,-12
04/06/2011,-11,-9.0,-8,-10,-12,-14,-15.0,-13,-9.0,-7,-6.0,-5.0,-5.0,-4,-4.0,-1,0.0,2.0,3.0,5.0,13.0,37.0,24.0,-12
05/06/2011,-24,-25.0,-23,-43,-43,-45,-31.0,-21,14.0,17,1.0,-15.0,-29.0,-29,-39.0,-40,-37.0,-32.0,-28.0,-29.0,-27.0,-28.0,-22.0,-21
06/06/2011,-20,-21.0,-24,-21,-25,-32,-34.0,-27,-20.0,-21,-18.0,-16.0,-16.0,-17,-17.0,-17,-18.0,-19.0,-19.0,-19.0,-20.0,-20.0,-22.0,-23
07/06/2011,-23,-20.0,-16,-14,-15,-16,-14.0,-12,-13.0,-13,-12.0,-14.0,-14.0,-11,-8.0,-3,-3.0,-7.0,-3.0,-13.0,-19.0,-17.0,-16.0,-9
08/06/2011,-20,-36.0,-31,-38,-39,-38,-33.0,-29,-30.0,-31,-30.0,-29.0,-25.0,-32,-35.0,-33,-33.0,-31.0,-30.0,-31.0,-29.0,-32.0,-32.0,-30
09/06/2011,-28,-29.0,-32,-33,-36,-35,-33.0,-32,-31.0,-31,-27.0,-26.0,-27.0,-27,-29.0,-30,-27.0,-26.0,-26.0,-33.0,-34.0,-37.0,-37.0,-37
10/06/2011,-26,-22.0,-22,-23,-24,-24,-22.0,-18,-14.0,-10,-14.0,-18.0,-13.0,-8,-4.0,-5,-6.0,-5.0,-6.0,-10.0,-8.0,-8.0,-10.0,-4
11/06/2011,0,-1.0,-3,-11,-19,-26,-27.0,-23,-23.0,-15,-16.0,-22.0,-23.0,-26,-23.0,-21,-18.0,-16.0,-15.0,-17.0,-17.0,-19.0,-21.0,-21
12/06/2011,-20,-18.0,-16,-16,-16,-16,-15.0,-12,-15.0,-12,-12.0,-16.0,-15.0,-11,-10.0,-14,-13.0,-16.0,-16.0,-14.0,-10.0,-8.0,-7.0,-10
13/06/2011,-13,-13.0,-9,-7,-9,-11,-12.0,-6,-1.0,0,0.0,-4.0,-10.0,-13,-9.0,-8,-7.0,-8.0,-11.0,-10.0,-6.0,-5.0,-4.0,-3
14/06/2011,-4,-1.0,0,-2,-8,-6,-4.0,1,-2.0,-7,-2.0,-2.0,-1.0,-1,-1.0,0,3.0,2.0,-1.0,-4.0,-7.0,-6.0,-8.0,-8
15/06/2011,-7,-6.0,-2,-2,-5,-10,-13.0,-11,-8.0,-6,-9.0,-12.0,-11.0,-6,-4.0,-2,0.0,3.0,2.0,-3.0,-6.0,-6.0,-5.0,-2
16/06/2011,-2,2.0,2,1,1,0,-1.0,-1,1.0,3,2.0,0.0,-1.0,-4,-8.0,-10,-11.0,-9.0,-6.0,-7.0,-8.0,-7.0,-6.0,-5
17/06/2011,-3,-1.0,5,10,1,-5,-2.0,5,10.0,11,12.0,14.0,15.0,13,4.0,-2,-4.0,-4.0,-6.0,-9.0,-6.0,0.0,-1.0,-7
18/06/2011,-12,-14.0,-14,-9,-7,-8,-11.0,-12,-10.0,-6,-5.0,-5.0,-2.0,0,1.0,0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1.0,-5
19/06/2011,-6,-6.0,-4,0,2,1,-1.0,-5,-10.0,-10,-11.0,-9.0,-6.0,-4,-1.0,1,1.0,2.0,3.0,5.0,6.0,5.0,5.0,6
20/06/2011,5,0.0,-4,-10,-15,-15,-11.0,-7,-5.0,-5,-6.0,-6.0,-5.0,-3,2.0,6,8.0,7.0,3.0,4.0,4.0,1.0,-2.0,-1
21/06/2011,-3,-4.0,-4,-6,-7,-7,-4.0,-7,-6.0,-3,0.0,-2.0,0.0,-5,-7.0,-2,6.0,1.0,-6.0,-4.0,-1.0,0.0,2.0,0
22/06/2011,2,5.0,1,-6,-9,-12,-12.0,-12,-8.0,-6,-10.0,-8.0,-10.0,-10,-12.0,-11,-4.0,-8.0,-6.0,-10.0,-9.0,-4.0,-1.0,-3
23/06/2011,-14,-19.0,-11,5,-1,-9,-5.0,-5,0.0,1,-8.0,-11.0,-13.0,-16,-20.0,-27,-26.0,-19.0,-21.0,-23.0,-30.0,-25.0,-25.0,-26
24/06/2011,-21,-18.0,-18,-19,-17,-12,-13.0,-15,-12.0,-10,-10.0,-11.0,-12.0,-13,-15.0,-15,-13.0,-12.0,-15.0,-16.0,-18.0,-14.0,-8.0,-4
25/06/2011,-4,-8.0,-8,-5,-8,-11,-14.0,-14,-10.0,-12,-12.0,-14.0,-13.0,-10,-5.0,-1,1.0,1.0,0.0,-4.0,-7.0,-5.0,-4.0,-8
26/06/2011,-6,-4.0,1,-3,-10,-10,-8.0,-7,-8.0,-8,-10.0,-11.0,-14.0,-16,-15.0,-15,-14.0,-12.0,-10.0,-12.0,-11.0,-9.0,-10.0,-10
27/06/2011,-11,-11.0,-7,-5,-3,-2,-6.0,-10,-9.0,-7,-7.0,-8.0,-6.0,-6,-8.0,-9,-9.0,-9.0,-7.0,-6.0,-8.0,-9.0,-9.0,-7
28/06/2011,-4,-3.0,-2,2,5,4,2.0,1,0.0,-1,-2.0,-3.0,-5.0,-6,-4.0,-3,-1.0,-1.0,-3.0,-5.0,-5.0,-3.0,0.0,0
29/06/2011,-1,-2.0,-1,0,2,8,8.0,8,8.0,9,7.0,7.0,6.0,4,4.0,4,5.0,4.0,1.0,2.0,4.0,6.0,6.0,8
30/06/2011,11,12.0,10,4,3,3,3.0,4,3.0,5,7.0,9.0,4.0,3,1.0,3,6.0,9.0,7.0,1.0,-1.0,1.0,1.0,1
01/07/2011,1,-6.0,-13,-25,-32,-38,-41.0,-48,-39.0,-28,-27.0,-29.0,-33.0,-36,-37.0,-37,-33.0,-34.0,-33.0,-31.0,-27.0,-24.0,-21.0,-18
02/07/2011,-14,-14.0,-12,-10,-8,-6,-8.0,-9,-8.0,-5,-3.0,-3.0,-2.0,-3,-7.0,-10,-8.0,-10.0,-17.0,-24.0,-25.0,-22.0,-18.0,-13
03/07/2011,-10,-11.0,-15,-24,-30,-23,-18.0,-15,-12.0,-12,-9.0,-11.0,-11.0,-10,-10.0,-10,-11.0,-11.0,-12.0,-10.0,-12.0,-13.0,-13.0,-13
04/07/2011,-12,-7.0,-2,1,-3,-5,-8.0,-6,-8.0,-10,-10.0,-7.0,-8.0,-12,-14.0,-15,-12.0,-13.0,-18.0,-28.0,-32.0,-34.0,-46.0,-55
05/07/2011,-59,-54.0,-51,-50,-48,-41,-37.0,-34,-31.0,-29,-27.0,-25.0,-26.0,-26,-25.0,-24,-22.0,-25.0,-30.0,-31.0,-28.0,-31.0,-32.0,-34
06/07/2011,-32,-30.0,-28,-20,-20,-13,-16.0,-22,-23.0,-21,-18.0,-16.0,-16.0,-14,-15.0,-11,-12.0,-12.0,-15.0,-20.0,-19.0,-18.0,-16.0,-22
07/07/2011,-28,-24.0,-21,-16,-13,-11,-11.0,-12,-11.0,-12,-13.0,-13.0,-14.0,-14,-14.0,-13,-14.0,-15.0,-15.0,-15.0,-13.0,-10.0,-11.0,-15
08/07/2011,-20,-20.0,-18,-16,-13,-15,-16.0,-16,-13.0,-11,-11.0,-12.0,-14.0,-13,-8.0,-8,-7.0,-9.0,-9.0,-12.0,-12.0,-9.0,-9.0,-14
09/07/2011,-9,-2.0,0,-2,-8,-12,-6.0,-2,-3.0,-10,-9.0,-11.0,-6.0,-3,-5.0,-4,-9.0,-5.0,-8.0,-13.0,-15.0,-13.0,-11.0,-23
10/07/2011,-28,-20.0,-17,-18,-13,-8,-9.0,-15,-10.0,-7,-4.0,-1.0,1.0,-1,-2.0,-4,-7.0,-8.0,-11.0,-13.0,-10.0,-7.0,-8.0,-7
11/07/2011,-3,-1.0,-6,-2,1,2,-5.0,-9,-9.0,1,-7.0,-7.0,-5.0,-8,-11.0,-9,-6.0,-14.0,-21.0,-28.0,-28.0,-22.0,-18.0,-18
12/07/2011,-23,-23.0,-20,-13,-10,-11,-11.0,-11,-11.0,-11,-12.0,-15.0,-17.0,-18,-14.0,-14,-12.0,-12.0,-13.0,-14.0,-16.0,-14.0,-12.0,-10
13/07/2011,-13,-16.0,-17,-13,-9,-7,-7.0,-7,-6.0,-7,-6.0,-7.0,-10.0,-12,-13.0,-11,-8.0,-6.0,-7.0,-4.0,-2.0,-2.0,-2.0,-5
14/07/2011,-7,-7.0,-6,-4,-2,-4,-5.0,-7,-2.0,-2,-5.0,-4.0,-6.0,-10,-10.0,-10,-8.0,-9.0,-10.0,-12.0,-11.0,-11.0,-13.0,-11
15/07/2011,-13,-16.0,-17,-15,-4,9,8.0,10,11.0,11,13.0,12.0,12.0,11,9.0,9,10.0,10.0,5.0,0.0,2.0,5.0,5.0,5
16/07/2011,0,-1.0,1,0,-4,-5,-2.0,0,-1.0,1,1.0,2.0,6.0,9,10.0,9,6.0,6.0,8.0,7.0,7.0,8.0,7.0,3
17/07/2011,4,4.0,3,-2,-1,2,3.0,3,3.0,1,3.0,4.0,3.0,2,2.0,4,4.0,6.0,6.0,4.0,0.0,-8.0,-9.0,-2
18/07/2011,1,2.0,0,3,5,-2,-3.0,0,3.0,0,-2.0,-1.0,-1.0,-2,1.0,-1,-3.0,-5.0,-11.0,-16.0,-13.0,-3.0,3.0,-2
19/07/2011,-6,-8.0,-7,-7,-1,3,1.0,-2,2.0,5,6.0,4.0,4.0,3,-1.0,-1,-6.0,-9.0,-8.0,-12.0,-11.0,-9.0,-19.0,-17
20/07/2011,-19,-19.0,-15,-11,-5,-8,-8.0,-9,-7.0,-8,-5.0,-10.0,-7.0,-12,-15.0,-15,-13.0,-17.0,-20.0,-20.0,-18.0,-17.0,-16.0,-14
21/07/2011,-17,-17.0,-21,-15,-14,-14,-12.0,-9,-6.0,-1,3.0,1.0,-4.0,-9,-9.0,-7,-9.0,-17.0,-21.0,-22.0,-22.0,-24.0,-23.0,-20
22/07/2011,-17,-17.0,-18,-17,-10,-7,-7.0,-9,-8.0,-7,-4.0,-2.0,-2.0,-2,-4.0,-7,-8.0,-10.0,-13.0,-12.0,-11.0,-10.0,-13.0,-10
23/07/2011,-10,-11.0,-6,-12,-14,-13,-10.0,-13,-13.0,-13,-14.0,-13.0,-14.0,-13,-16.0,-17,-16.0,-16.0,-14.0,-15.0,-12.0,-8.0,-6.0,-7
24/07/2011,-9,-10.0,-11,-10,-7,-6,-5.0,-5,-6.0,-5,-4.0,-3.0,-2.0,-3,-2.0,-1,-2.0,-7.0,-9.0,-9.0,-6.0,-5.0,-7.0,-4
25/07/2011,0,3.0,4,5,3,-4,-6.0,-7,-7.0,-3,-2.0,-12.0,-18.0,-15,-13.0,-13,-16.0,-20.0,-25.0,-28.0,-25.0,-22.0,-16.0,-11
26/07/2011,-12,-14.0,-15,-14,-10,-7,-6.0,-9,-9.0,-11,-12.0,-13.0,-15.0,-18,-18.0,-18,-17.0,-18.0,-22.0,-25.0,-20.0,-18.0,-17.0,-14
27/07/2011,-15,-15.0,-12,-10,-9,-8,-7.0,-8,-10.0,-8,-8.0,-10.0,-10.0,-10,-8.0,-11,-12.0,-10.0,-8.0,-7.0,-3.0,-1.0,1.0,3
28/07/2011,1,-4.0,-4,0,1,0,0.0,-1,1.0,2,1.0,-1.0,-1.0,-2,-3.0,-4,-3.0,-2.0,-1.0,0.0,3.0,4.0,4.0,5
29/07/2011,4,1.0,1,4,7,10,12.0,10,11.0,12,14.0,12.0,8.0,8,0.0,-6,-9.0,-12.0,-10.0,-8.0,-4.0,-3.0,-5.0,-5
30/07/2011,-4,-3.0,1,6,11,14,15.0,10,7.0,7,3.0,2.0,1.0,2,10.0,9,4.0,1.0,0.0,-11.0,-21.0,-35.0,-40.0,-31
31/07/2011,-28,-28.0,-26,-20,-18,-18,-25.0,-22,-19.0,-15,-20.0,-23.0,-19.0,-19,-17.0,-17,-19.0,-24.0,-24.0,-21.0,-21.0,-21.0,-20.0,-18
01/08/2011,-15,-16.0,-15,-15,-16,-11,-13.0,-18,-19.0,-16,-15.0,-15.0,-16.0,-15,-13.0,-13,-13.0,-12.0,-10.0,-9.0,-11.0,-16.0,-15.0,-14
02/08/2011,-16,-16.0,-13,-14,-15,-13,-10.0,-11,-10.0,-9,-10.0,-10.0,-9.0,-7,-7.0,-7,-5.0,-3.0,-4.0,-5.0,-7.0,-9.0,-6.0,-6
03/08/2011,-7,-9.0,-7,-5,-3,-2,-3.0,-3,-5.0,-6,-6.0,-4.0,-2.0,0,2.0,1,1.0,-1.0,-2.0,-5.0,-7.0,-7.0,-6.0,-2
04/08/2011,0,0.0,-1,0,1,1,3.0,1,2.0,1,0.0,-1.0,-2.0,-4,-4.0,-2,-3.0,-5.0,-6.0,-4.0,-3.0,-1.0,10.0,3
05/08/2011,-7,-11.0,-11,-12,-15,-13,-10.0,-8,-7.0,-7,-8.0,-9.0,-3.0,-1,0.0,1,1.0,1.0,16.0,25.0,1.0,-38.0,-82.0,-96
06/08/2011,-78,-90.0,-104,-115,-99,-84,-77.0,-75,-65.0,-60,-60.0,-66.0,-74.0,-71,-70.0,-71,-70.0,-65.0,-64.0,-60.0,-54.0,-56.0,-53.0,-47
07/08/2011,-50,-51.0,-54,-54,-51,-51,-50.0,-48,-47.0,-46,-45.0,-47.0,-50.0,-52,-50.0,-50,-45.0,-44.0,-41.0,-35.0,-35.0,-35.0,-37.0,-40
08/08/2011,-37,-34.0,-35,-37,-38,-39,-37.0,-32,-28.0,-31,-37.0,-41.0,-43.0,-40,-38.0,-35,-36.0,-37.0,-37.0,-37.0,-32.0,-29.0,-29.0,-33
09/08/2011,-35,-31.0,-28,-24,-24,-28,-28.0,-26,-24.0,-28,-28.0,-29.0,-29.0,-25,-20.0,-20,-24.0,-26.0,-25.0,-27.0,-28.0,-28.0,-26.0,-23
10/08/2011,-23,-24.0,-21,-19,-18,-20,-23.0,-21,-22.0,-20,-25.0,-25.0,-24.0,-21,-19.0,-19,-19.0,-19.0,-21.0,-20.0,-17.0,-18.0,-18.0,-19
11/08/2011,-19,-17.0,-16,-13,-11,-11,-12.0,-15,-18.0,-19,-20.0,-21.0,-21.0,-19,-15.0,-12,-12.0,-13.0,-14.0,-14.0,-8.0,-9.0,-7.0,-3
12/08/2011,-2,-5.0,-10,-14,-14,-14,-15.0,-15,-15.0,-16,-21.0,-22.0,-16.0,-12,-7.0,-7,-9.0,-10.0,-10.0,-12.0,-9.0,-9.0,-9.0,-7
13/08/2011,-5,-6.0,-9,-15,-17,-17,-14.0,-11,-9.0,-8,-9.0,-8.0,-9.0,-10,-12.0,-12,-12.0,-13.0,-14.0,-10.0,-2.0,2.0,0.0,2
14/08/2011,1,8.0,8,1,-6,-7,-7.0,-6,4.0,10,3.0,-2.0,-3.0,-3,-5.0,-10,-13.0,-18.0,-16.0,-15.0,-14.0,-11.0,-12.0,-6
15/08/2011,-10,-13.0,-14,-17,-17,-18,-21.0,-18,-19.0,-18,-23.0,-18.0,-15.0,-13,-12.0,-13,-12.0,-15.0,-20.0,-21.0,-21.0,-21.0,-20.0,-19
16/08/2011,-12,-8.0,-7,-6,-5,-14,-16.0,-14,-13.0,-17,-20.0,-21.0,-20.0,-21,-21.0,-22,-20.0,-20.0,-21.0,-21.0,-20.0,-23.0,-22.0,-19
17/08/2011,-18,-19.0,-16,-12,-12,-15,-12.0,-9,-7.0,-6,-8.0,-14.0,-20.0,-18,-15.0,-16,-15.0,-17.0,-15.0,-13.0,-11.0,-9.0,-7.0,-7
18/08/2011,-6,-5.0,-5,-5,-4,-5,-4.0,-3,-4.0,-4,-5.0,-7.0,-9.0,-8,-6.0,-7,-3.0,1.0,3.0,4.0,3.0,-1.0,-3.0,-4
19/08/2011,-2,-2.0,-3,-4,-4,-6,-6.0,-5,-3.0,-3,-5.0,-9.0,-10.0,-7,-7.0,-7,-7.0,-7.0,-7.0,-6.0,-3.0,-3.0,-5.0,-6
20/08/2011,-4,-3.0,-3,-5,-9,-9,-6.0,-6,-5.0,-2,-3.0,-3.0,-2.0,0,-2.0,-3,1.0,3.0,3.0,6.0,12.0,10.0,2.0,0
21/08/2011,-4,-4.0,-1,2,0,-1,-2.0,-2,0.0,0,1.0,3.0,5.0,2,1.0,0,0.0,-1.0,-2.0,-2.0,-1.0,0.0,0.0,0
22/08/2011,0,-2.0,-1,0,1,-1,-2.0,-1,-6.0,-8,-8.0,-7.0,-6.0,-6,-4.0,-3,-1.0,-5.0,-15.0,-12.0,-5.0,-5.0,-7.0,-9
23/08/2011,-6,-3.0,-3,-1,-2,-1,1.0,1,-5.0,-5,-6.0,-3.0,0.0,-1,1.0,-1,0.0,0.0,-7.0,-3.0,-5.0,-2.0,1.0,0
24/08/2011,-9,-8.0,-6,-7,-8,-11,-11.0,-12,-13.0,-12,-12.0,-11.0,-14.0,-14,-13.0,-14,-13.0,-13.0,-10.0,-6.0,-2.0,-2.0,-4.0,-7
25/08/2011,-12,-14.0,-13,-13,-13,-14,-13.0,-12,-11.0,-10,-13.0,-15.0,-15.0,-15,-16.0,-13,-13.0,-17.0,-19.0,-20.0,-22.0,-20.0,-18.0,-13
26/08/2011,-10,-9.0,-9,-10,-12,-11,-11.0,-9,-8.0,-7,-6.0,-7.0,-9.0,-11,-11.0,-10,-11.0,-12.0,-13.0,-9.0,-6.0,-5.0,-5.0,-4
27/08/2011,-5,-6.0,-3,-3,-6,-7,-8.0,-6,-3.0,-1,0.0,-5.0,-9.0,-16,-20.0,-23,-24.0,-22.0,-18.0,-9.0,-5.0,-4.0,-6.0,-7
28/08/2011,-7,-9.0,-10,-10,-9,-9,-9.0,-9,-9.0,-8,-10.0,-9.0,-7.0,-6,-8.0,-12,-13.0,-9.0,-4.0,-5.0,-1.0,2.0,5.0,5
29/08/2011,2,0.0,0,1,-2,-4,-6.0,-5,-13.0,-14,-12.0,-14.0,-17.0,-21,-23.0,-23,-21.0,-16.0,-13.0,-10.0,-8.0,-5.0,-6.0,-8
30/08/2011,-10,-8.0,-5,-3,-3,-5,-5.0,-3,-5.0,-6,-10.0,-13.0,-12.0,-10,-10.0,-13,-14.0,-15.0,-16.0,-16.0,-12.0,-14.0,-13.0,-12
31/08/2011,-9,-5.0,-3,-4,-6,-6,-6.0,-7,-7.0,-6,-2.0,2.0,1.0,1,0.0,-3,-3.0,-1.0,-2.0,-2.0,1.0,3.0,4.0,1
01/09/2011,-1,-3.0,-4,-4,-6,-6,-7.0,-7,-6.0,-5,-4.0,-6.0,2.0,1,-1.0,-1,1.0,4.0,1.0,-2.0,-4.0,-5.0,-6.0,-7
02/09/2011,-4,-3.0,-1,-3,-5,-6,-4.0,-3,-3.0,-5,-5.0,-7.0,-8.0,-5,-7.0,-11,-12.0,-10.0,-9.0,-7.0,-2.0,2.0,5.0,7
03/09/2011,7,6.0,6,-11,-15,-18,-16.0,-10,-9.0,-15,-22.0,-18.0,-15.0,-8,-10.0,-19,-24.0,-22.0,-21.0,-19.0,-16.0,-11.0,-9.0,-9
04/09/2011,-12,-15.0,-16,-18,-23,-28,-29.0,-29,-28.0,-23,-18.0,-15.0,-15.0,-18,-21.0,-26,-26.0,-26.0,-27.0,-25.0,-21.0,-20.0,-19.0,-19
05/09/2011,-19,-17.0,-14,-12,-8,-9,-12.0,-14,-16.0,-13,-10.0,-6.0,-5.0,-9,-15.0,-26,-26.0,-31.0,-31.0,-27.0,-24.0,-18.0,-20.0,-20
06/09/2011,-19,-20.0,-22,-19,-17,-22,-27.0,-28,-29.0,-29,-22.0,-20.0,-20.0,-25,-26.0,-24,-23.0,-18.0,-16.0,-14.0,-11.0,-8.0,-5.0,-9
07/09/2011,-14,-15.0,-11,-9,-9,-12,-14.0,-14,-14.0,-13,-9.0,-7.0,-9.0,-12,-14.0,-13,-12.0,-12.0,-15.0,-13.0,-9.0,-9.0,-9.0,-9
08/09/2011,-9,-13.0,-14,-13,-14,-14,-13.0,-13,-13.0,-9,-7.0,-5.0,-4.0,-2,-1.0,0,0.0,-1.0,-2.0,-1.0,2.0,3.0,3.0,4
09/09/2011,3,0.0,-2,-2,1,0,0.0,-2,-2.0,-1,-3.0,-1.0,19.0,36,16.0,1,-40.0,-72.0,-66.0,-62.0,-49.0,-53.0,-58.0,-66
10/09/2011,-62,-71.0,-74,-74,-75,-74,-63.0,-51,-53.0,-51,-33.0,-21.0,-18.0,-17,-15.0,-16,-29.0,-31.0,-29.0,-22.0,-33.0,-47.0,-55.0,-53
11/09/2011,-50,-50.0,-46,-44,-42,-40,-38.0,-39,-39.0,-34,-31.0,-27.0,-25.0,-32,-36.0,-32,-27.0,-27.0,-26.0,-26.0,-24.0,-26.0,-31.0,-29
12/09/2011,-30,-35.0,-38,-44,-36,-29,-38.0,-38,-36.0,-28,-24.0,-23.0,-31.0,-25,-23.0,-22,-30.0,-43.0,-45.0,-36.0,-49.0,-53.0,-51.0,-40
13/09/2011,-36,-37.0,-40,-41,-41,-40,-36.0,-33,-36.0,-42,-38.0,-34.0,-32.0,-30,-32.0,-31,-30.0,-30.0,-29.0,-29.0,-27.0,-26.0,-25.0,-20
14/09/2011,-20,-18.0,-17,-17,-19,-21,-21.0,-20,-21.0,-20,-19.0,-21.0,-21.0,-21,-22.0,-22,-22.0,-25.0,-25.0,-22.0,-21.0,-18.0,-19.0,-19
15/09/2011,-19,-17.0,-15,-13,-13,-19,-23.0,-23,-21.0,-20,-19.0,-18.0,-19.0,-18,-18.0,-17,-16.0,-17.0,-18.0,-22.0,-22.0,-23.0,-29.0,-29
16/09/2011,-27,-23.0,-19,-17,-14,-15,-14.0,-14,-14.0,-15,-15.0,-15.0,-16.0,-18,-22.0,-22,-21.0,-18.0,-15.0,-15.0,-13.0,-13.0,-14.0,-16
17/09/2011,-16,-16.0,-15,-10,3,11,18.0,21,21.0,-12,-40.0,-47.0,-42.0,-41,-59.0,-72,-56.0,-57.0,-68.0,-69.0,-61.0,-54.0,-50.0,-47
18/09/2011,-46,-47.0,-45,-38,-35,-39,-38.0,-37,-35.0,-32,-30.0,-27.0,-28.0,-27,-30.0,-29,-28.0,-26.0,-27.0,-29.0,-30.0,-30.0,-30.0,-29
19/09/2011,-31,-31.0,-30,-27,-24,-22,-21.0,-23,-22.0,-17,-13.0,-9.0,-8.0,-8,-8.0,-10,-14.0,-14.0,-15.0,-15.0,-14.0,-13.0,-14.0,-15
20/09/2011,-16,-14.0,-14,-12,-17,-24,-24.0,-19,-19.0,-14,-14.0,-16.0,-17.0,-14,-15.0,-17,-18.0,-19.0,-20.0,-20.0,-24.0,-25.0,-22.0,-20
21/09/2011,-18,-18.0,-16,-14,-9,-5,-6.0,-8,-8.0,-8,-5.0,-8.0,-13.0,-16,-19.0,-17,-13.0,-16.0,-16.0,-13.0,-11.0,-10.0,-11.0,-14
22/09/2011,-15,-14.0,-13,-10,-7,-6,-7.0,-10,-9.0,-9,-9.0,-14.0,-14.0,-13,-10.0,-8,-8.0,-13.0,-19.0,-27.0,-29.0,-24.0,-21.0,-22
23/09/2011,-15,-11.0,-10,-9,-6,-4,-5.0,-5,-3.0,-1,-3.0,-5.0,-7.0,-6,-5.0,-4,-6.0,-8.0,-8.0,-9.0,-8.0,-9.0,-6.0,-3
24/09/2011,-1,1.0,3,4,1,-1,-2.0,-3,-3.0,-3,-3.0,-5.0,-8.0,-8,-6.0,-3,-4.0,-6.0,-9.0,-11.0,-12.0,-10.0,-7.0,-5
25/09/2011,-4,-2.0,-1,-1,-2,-3,-5.0,-7,-6.0,-5,-5.0,-4.0,2.0,1,2.0,3,-1.0,0.0,-5.0,-5.0,-4.0,-2.0,3.0,6
26/09/2011,7,9.0,12,12,12,10,8.0,7,7.0,7,4.0,7.0,23.0,25,17.0,7,-52.0,-82.0,-90.0,-78.0,-99.0,-114.0,-117.0,-118
27/09/2011,-102,-86.0,-70,-79,-77,-74,-68.0,-69,-77.0,-69,-63.0,-57.0,-51.0,-51,-48.0,-38,-36.0,-42.0,-38.0,-36.0,-33.0,-15.0,-14.0,-23
